t	vin	vout
28.70928579	0.98574790	182.57700000
28.74928579	0.98574790	182.57700000
28.78928579	0.98574790	182.57700000
28.82928579	0.98574790	182.57700000
28.86928579	0.98574790	182.57700000
28.90928579	0.96823030	182.57700000
28.94928579	0.96823030	182.57700000
28.98928579	0.96823030	182.57700000
29.02928579	0.96823030	182.57700000
29.06928579	0.96823030	178.15180000
29.10928579	0.96823030	178.15180000
29.14928579	0.96823030	178.15180000
29.18928579	0.96823030	178.15180000
29.22928579	0.98574790	178.15180000
29.26928579	0.98574790	178.15180000
29.30928579	0.98574790	178.15180000
29.34928579	0.98574790	178.15180000
29.38928579	0.98574790	173.71130000
29.42928579	0.98574790	178.15180000
29.46928578	0.98574790	173.71130000
29.50928578	0.98574790	178.15180000
29.54928578	0.96823030	178.15180000
29.58928578	0.96823030	173.71130000
29.62928578	0.98574790	173.71130000
29.66928578	0.98574790	173.71130000
29.70928578	0.98574790	173.71130000
29.74928578	0.98574790	173.71130000
29.78928578	0.96823030	173.71130000
29.82928578	0.98574790	173.71130000
29.86928578	0.96823030	173.71130000
29.90928578	0.98574790	173.71130000
29.94928578	0.98574790	173.71130000
29.98928578	0.96823030	173.71130000
30.02928578	0.98574790	173.71130000
30.06928578	0.98574790	173.71130000
30.10928578	0.98574790	173.71130000
30.14928578	0.98574790	169.27090000
30.18928578	0.98574790	173.71130000
30.22928578	0.98574790	169.27090000
30.26928578	0.98574790	169.27090000
30.30928578	0.96823030	169.27090000
30.34928578	0.96823030	169.27090000
30.38928578	0.98574790	169.27090000
30.42928578	0.98574790	164.83050000
30.46928578	0.98574790	169.27090000
30.50928578	0.98574790	169.27090000
30.54928578	0.98574790	164.83050000
30.58928578	0.98574790	169.27090000
30.62928578	0.98574790	164.83050000
30.66928578	0.98574790	164.83050000
30.70928578	0.96823030	164.83050000
30.74928578	0.98574790	164.83050000
30.78928578	0.98574790	164.83050000
30.82928578	0.98574790	164.83050000
30.86928578	0.96823030	164.83050000
30.90928578	0.96823030	164.83050000
30.94928578	0.96823030	160.39000000
30.98928578	0.98574790	164.83050000
31.02928578	0.98574790	164.83050000
31.06928578	0.98574790	164.83050000
31.10928577	0.98574790	164.83050000
31.14928577	0.98574790	164.83050000
31.18928577	0.96823030	160.39000000
31.22928577	0.98574790	164.83050000
31.26928577	0.98574790	160.39000000
31.30928577	0.98574790	164.83050000
31.34928577	0.96823030	160.39000000
31.38928577	0.98574790	164.83050000
31.42928577	0.98574790	160.39000000
31.46928577	0.98574790	160.39000000
31.50928577	0.98574790	160.39000000
31.54928577	0.96823030	160.39000000
31.58928577	0.96823030	160.39000000
31.62928577	0.98574790	160.39000000
31.66928577	0.98574790	160.39000000
31.70928577	0.98574790	155.96480000
31.74928577	0.98574790	160.39000000
31.78928577	0.98574790	155.96480000
31.82928577	0.98574790	160.39000000
31.86928577	0.98574790	155.96480000
31.90928577	0.98574790	160.39000000
31.94928577	0.96823030	155.96480000
31.98928577	0.98574790	155.96480000
32.02928577	0.98574790	155.96480000
32.06928577	0.98574790	155.96480000
32.10928577	0.98574790	155.96480000
32.14928577	0.96823030	155.96480000
32.18928577	0.98574790	155.96480000
32.22928577	0.96823030	155.96480000
32.26928577	0.96823030	151.52440000
32.30928577	0.96823030	155.96480000
32.34928577	0.98574790	151.52440000
32.38928577	0.98574790	151.52440000
32.42928577	0.96823030	151.52440000
32.46928577	0.98574790	151.52440000
32.50928577	0.98574790	151.52440000
32.54928577	0.98574790	151.52440000
32.58928577	0.98574790	151.52440000
32.62928577	0.98574790	151.52440000
32.66928577	0.98574790	151.52440000
32.70928577	0.98574790	147.08400000
32.74928577	0.98574790	147.08400000
32.78928576	0.98574790	151.52440000
32.82928576	0.96823030	147.08400000
32.86928576	0.96823030	151.52440000
32.90928576	0.98574790	147.08400000
32.94928576	0.98574790	151.52440000
32.98928576	0.98574790	147.08400000
33.02928576	0.98574790	147.08400000
33.06928576	0.98574790	147.08400000
33.10928576	0.98574790	147.08400000
33.14928576	0.96823030	147.08400000
33.18928576	0.96823030	147.08400000
33.22928576	0.98574790	147.08400000
33.26928576	0.96823030	147.08400000
33.30928576	0.96823030	142.64350000
33.34928576	0.98574790	147.08400000
33.38928576	0.98574790	142.64350000
33.42928576	0.96823030	147.08400000
33.46928576	0.96823030	142.64350000
33.50928576	0.98574790	147.08400000
33.54928576	0.98574790	155.96480000
33.58928576	0.98574790	151.52440000
33.62928576	0.98574790	133.77790000
33.66928576	0.98574790	129.33740000
33.70928576	0.96823030	147.08400000
33.74928576	0.98574790	129.33740000
33.78928576	0.98574790	129.33740000
33.82928576	0.96823030	147.08400000
33.86928576	0.98574790	138.21830000
33.90928576	0.98574790	138.21830000
33.94928576	0.98574790	142.64350000
33.98928576	0.98574790	142.64350000
34.02928576	0.98574790	138.21830000
34.06928576	0.98574790	142.64350000
34.10928576	0.96823030	142.64350000
34.14928576	0.98574790	138.21830000
34.18928576	0.98574790	138.21830000
34.22928576	0.98574790	138.21830000
34.26928576	0.96823030	142.64350000
34.30928576	0.96823030	138.21830000
34.34928576	0.96823030	138.21830000
34.38928576	0.98574790	138.21830000
34.42928575	0.96823030	133.77790000
34.46928575	0.96823030	138.21830000
34.50928575	0.96823030	133.77790000
34.54928575	0.96823030	138.21830000
34.58928575	0.96823030	133.77790000
34.62928575	0.96823030	138.21830000
34.66928575	0.98574790	138.21830000
34.70928575	0.96823030	133.77790000
34.74928575	0.96823030	133.77790000
34.78928575	0.98574790	133.77790000
34.82928575	0.96823030	133.77790000
34.86928575	0.96823030	133.77790000
34.90928575	0.98574790	133.77790000
34.94928575	0.98574790	129.33740000
34.98928575	0.98574790	133.77790000
35.02928575	0.98574790	133.77790000
35.06928575	0.98574790	133.77790000
35.10928575	0.96823030	133.77790000
35.14928575	0.98574790	133.77790000
35.18928575	0.98574790	129.33740000
35.22928575	0.96823030	133.77790000
35.26928575	0.98574790	133.77790000
35.30928575	0.96823030	129.33740000
35.34928575	0.98574790	133.77790000
35.38928575	0.96823030	129.33740000
35.42928575	0.96823030	129.33740000
35.46928575	0.96823030	129.33740000
35.50928575	0.96823030	129.33740000
35.54928575	0.98574790	129.33740000
35.58928575	0.96823030	129.33740000
35.62928575	0.96823030	124.89700000
35.66928575	0.98574790	129.33740000
35.70928575	0.98574790	129.33740000
35.74928575	0.98574790	120.47180000
35.78928575	0.98574790	129.33740000
35.82928575	0.98574790	129.33740000
35.86928575	0.98574790	124.89700000
35.90928575	0.98574790	124.89700000
35.94928575	0.98574790	124.89700000
35.98928575	0.98574790	124.89700000
36.02928575	0.98574790	129.33740000
36.06928574	0.98574790	124.89700000
36.10928574	0.98574790	124.89700000
36.14928574	0.98574790	124.89700000
36.18928574	0.96823030	124.89700000
36.22928574	0.98574790	120.47180000
36.26928574	0.98574790	124.89700000
36.30928574	0.98574790	124.89700000
36.34928574	0.98574790	120.47180000
36.38928574	0.98574790	120.47180000
36.42928574	0.96823030	120.47180000
36.46928574	0.96823030	116.03140000
36.50928574	0.96823030	124.89700000
36.54928574	0.98574790	120.47180000
36.58928574	0.98574790	120.47180000
36.62928574	0.98574790	120.47180000
36.66928574	0.96823030	120.47180000
36.70928574	0.98574790	120.47180000
36.74928574	0.98574790	120.47180000
36.78928574	0.98574790	120.47180000
36.82928574	0.98574790	116.03140000
36.86928574	0.96823030	120.47180000
36.90928574	0.98574790	120.47180000
36.94928574	0.98574790	120.47180000
36.98928574	0.98574790	116.03140000
37.02928574	0.96823030	116.03140000
37.06928574	0.98574790	120.47180000
37.10928574	0.98574790	120.47180000
37.14928574	0.96823030	120.47180000
37.18928574	0.96823030	116.03140000
37.22928574	0.98574790	116.03140000
37.26928574	0.98574790	116.03140000
37.30928574	0.96823030	116.03140000
37.34928574	0.96823030	116.03140000
37.38928574	0.98574790	116.03140000
37.42928574	0.96823030	116.03140000
37.46928574	0.98574790	116.03140000
37.50928574	0.96823030	111.59090000
37.54928574	0.98574790	116.03140000
37.58928574	0.98574790	111.59090000
37.62928574	0.96823030	116.03140000
37.66928574	0.98574790	111.59090000
37.70928573	0.96823030	111.59090000
37.74928573	0.96823030	111.59090000
37.78928573	0.96823030	111.59090000
37.82928573	0.96823030	111.59090000
37.86928573	0.98574790	111.59090000
37.90928573	0.98574790	111.59090000
37.94928573	0.98574790	111.59090000
37.98928573	0.98574790	111.59090000
38.02928573	0.98574790	111.59090000
38.06928573	0.98574790	116.03140000
38.10928573	0.98574790	107.15050000
38.14928573	0.98574790	111.59090000
38.18928573	0.98574790	111.59090000
38.22928573	0.98574790	111.59090000
38.26928573	0.98574790	111.59090000
38.30928573	0.98574790	107.15050000
38.34928573	0.98574790	111.59090000
38.38928573	0.98574790	102.72530000
38.42928573	0.96823030	111.59090000
38.46928573	0.98574790	107.15050000
38.50928573	0.96823030	116.03140000
38.54928573	0.98574790	93.84441000
38.58928573	0.96823030	107.15050000
38.62928573	0.96823030	111.59090000
38.66928573	0.96823030	102.72530000
38.70928573	0.96823030	111.59090000
38.74928573	0.98574790	102.72530000
38.78928573	0.98574790	102.72530000
38.82928573	0.98574790	107.15050000
38.86928573	0.98574790	107.15050000
38.90928573	0.98574790	102.72530000
38.94928573	0.98574790	107.15050000
38.98928573	0.98574790	107.15050000
39.02928573	0.96823030	102.72530000
39.06928573	0.98574790	102.72530000
39.10928573	0.98574790	102.72530000
39.14928573	0.98574790	102.72530000
39.18928573	0.98574790	102.72530000
39.22928573	0.98574790	102.72530000
39.26928573	0.98574790	102.72530000
39.30928573	0.96823030	102.72530000
39.34928572	0.96823030	102.72530000
39.38928572	0.98574790	102.72530000
39.42928572	0.96823030	102.72530000
39.46928572	0.98574790	102.72530000
39.50928572	0.96823030	102.72530000
39.54928572	0.98574790	102.72530000
39.58928572	0.98574790	102.72530000
39.62928572	0.98574790	98.28486000
39.66928572	0.98574790	102.72530000
39.70928572	0.98574790	98.28486000
39.74928572	0.96823030	102.72530000
39.78928572	0.98574790	102.72530000
39.82928572	0.98574790	102.72530000
39.86928572	0.98574790	98.28486000
39.90928572	0.96823030	98.28486000
39.94928572	0.96823030	98.28486000
39.98928572	0.98574790	98.28486000
40.02928572	0.98574790	98.28486000
40.06928572	0.98574790	98.28486000
40.10928572	0.98574790	98.28486000
40.14928572	0.96823030	93.84441000
40.18928572	0.98574790	98.28486000
40.22928572	0.98574790	98.28486000
40.26928572	0.98574790	98.28486000
40.30928572	0.98574790	98.28486000
40.34928572	0.96823030	98.28486000
40.38928572	0.98574790	98.28486000
40.42928572	0.98574790	93.84441000
40.46928572	0.98574790	98.28486000
40.50928572	0.98574790	93.84441000
40.54928572	0.98574790	93.84441000
40.58928572	0.96823030	93.84441000
40.62928572	0.98574790	98.28486000
40.66928572	0.96823030	93.84441000
40.70928572	0.96823030	93.84441000
40.74928572	0.98574790	93.84441000
40.78928572	0.98574790	93.84441000
40.82928572	0.98574790	93.84441000
40.86928572	0.96823030	93.84441000
40.90928572	0.96823030	93.84441000
40.94928572	0.98574790	93.84441000
40.98928571	0.96823030	93.84441000
41.02928571	0.96823030	89.40398000
41.06928571	0.96823030	93.84441000
41.10928571	0.98574790	93.84441000
41.14928571	0.98574790	93.84441000
41.18928571	0.98574790	89.40398000
41.22928571	0.96823030	93.84441000
41.26928571	0.98574790	89.40398000
41.30928571	0.96823030	89.40398000
41.34928571	0.98574790	89.40398000
41.38928571	0.96823030	89.40398000
41.42928571	0.96823030	89.40398000
41.46928571	0.96823030	84.96352000
41.50928571	0.98574790	89.40398000
41.54928571	0.98574790	89.40398000
41.58928571	0.98574790	89.40398000
41.62928571	0.96823030	89.40398000
41.66928571	0.98574790	89.40398000
41.70928571	0.96823030	89.40398000
41.74928571	0.98574790	84.96352000
41.78928571	0.96823030	89.40398000
41.82928571	0.98574790	84.96352000
41.86928571	0.98574790	84.96352000
41.90928571	0.96823030	84.96352000
41.94928571	0.98574790	84.96352000
41.98928571	0.96823030	89.40398000
42.02928571	0.98574790	84.96352000
42.06928571	0.96823030	84.96352000
42.10928571	0.96823030	84.96352000
42.14928571	0.96823030	84.96352000
42.18928571	0.98574790	84.96352000
42.22928571	0.98574790	84.96352000
42.26928571	0.98574790	84.96352000
42.30928571	0.98574790	84.96352000
42.34928571	0.98574790	84.96352000
42.38928571	0.98574790	80.53835000
42.42928571	0.98574790	84.96352000
42.46928571	0.98574790	84.96352000
42.50928571	0.98574790	84.96352000
42.54928571	0.96823030	84.96352000
42.58928571	0.96823030	84.96352000
42.62928570	0.98574790	84.96352000
42.66928570	0.98574790	80.53835000
42.70928570	0.96823030	84.96352000
42.74928570	0.98574790	80.53835000
42.78928570	0.96823030	80.53835000
42.82928570	0.98574790	84.96352000
42.86928570	0.98574790	80.53835000
42.90928570	0.96823030	84.96352000
42.94928570	0.98574790	80.53835000
42.98928570	0.98574790	80.53835000
43.02928570	0.98574790	84.96352000
43.06928570	0.98574790	80.53835000
43.10928570	0.98574790	80.53835000
43.14928570	0.96823030	80.53835000
43.18928570	0.96823030	80.53835000
43.22928570	0.96823030	80.53835000
43.26928570	0.98574790	80.53835000
43.30928570	0.98574790	80.53835000
43.34928570	0.98574790	80.53835000
43.38928570	0.98574790	80.53835000
43.42928570	0.98574790	80.53835000
43.46928570	0.98574790	80.53835000
43.50928570	0.98574790	80.53835000
43.54928570	0.96823030	80.53835000
43.58928570	0.98574790	76.09790000
43.62928570	0.98574790	80.53835000
43.66928570	0.98574790	76.09790000
43.70928570	0.98574790	76.09790000
43.74928570	0.98574790	80.53835000
43.78928570	0.96823030	80.53835000
43.82928570	0.98574790	76.09790000
43.86928570	0.98574790	80.53835000
43.90928570	0.96823030	76.09790000
43.94928570	0.96823030	76.09790000
43.98928570	0.98574790	76.09790000
44.02928570	0.98574790	80.53835000
44.06928570	0.98574790	76.09790000
44.10928570	0.98574790	76.09790000
44.14928570	0.98574790	76.09790000
44.18928570	0.98574790	76.09790000
44.22928570	0.96823030	76.09790000
44.26928570	0.98574790	76.09790000
44.30928569	0.98574790	76.09790000
44.34928569	0.98574790	76.09790000
44.38928569	0.98574790	76.09790000
44.42928569	0.98574790	76.09790000
44.46928569	0.98574790	76.09790000
44.50928569	0.96823030	76.09790000
44.54928569	0.98574790	76.09790000
44.58928569	0.96823030	76.09790000
44.62928569	0.98574790	71.65746000
44.66928569	0.98574790	76.09790000
44.70928569	0.98574790	71.65746000
44.74928569	0.98574790	76.09790000
44.78928569	0.98574790	76.09790000
44.82928569	0.98574790	76.09790000
44.86928569	0.96823030	71.65746000
44.90928569	0.98574790	71.65746000
44.94928569	0.98574790	71.65746000
44.98928569	0.98574790	71.65746000
45.02928569	0.98574790	71.65746000
45.06928569	0.96823030	71.65746000
45.10928569	0.98574790	71.65746000
45.14928569	0.98574790	76.09790000
45.18928569	0.96823030	71.65746000
45.22928569	0.98574790	71.65746000
45.26928569	0.98574790	76.09790000
45.30928569	0.98574790	71.65746000
45.34928569	0.98574790	71.65746000
45.38928569	0.98574790	71.65746000
45.42928569	0.98574790	71.65746000
45.46928569	0.98574790	71.65746000
45.50928569	0.98574790	71.65746000
45.54928569	0.98574790	67.21702000
45.58928569	0.98574790	71.65746000
45.62928569	0.98574790	67.21702000
45.66928569	0.98574790	67.21702000
45.70928569	0.98574790	71.65746000
45.74928569	0.98574790	67.21702000
45.78928569	0.98574790	71.65746000
45.82928569	0.98574790	71.65746000
45.86928569	0.98574790	71.65746000
45.90928569	0.98574790	67.21702000
45.94928568	0.98574790	67.21702000
45.98928568	0.98574790	71.65746000
46.02928568	0.98574790	67.21702000
46.06928568	0.98574790	67.21702000
46.10928568	0.96823030	67.21702000
46.14928568	0.98574790	67.21702000
46.18928568	0.98574790	67.21702000
46.22928568	0.98574790	62.79184000
46.26928568	0.98574790	67.21702000
46.30928568	0.98574790	67.21702000
46.34928568	0.98574790	67.21702000
46.38928568	0.98574790	67.21702000
46.42928568	0.98574790	67.21702000
46.46928568	0.98574790	67.21702000
46.50928568	0.96823030	67.21702000
46.54928568	0.98574790	67.21702000
46.58928568	0.98574790	67.21702000
46.62928568	0.98574790	67.21702000
46.66928568	0.98574790	67.21702000
46.70928568	0.98574790	67.21702000
46.74928568	0.98574790	67.21702000
46.78928568	0.98574790	67.21702000
46.82928568	0.96823030	62.79184000
46.86928568	0.98574790	67.21702000
46.90928568	0.98574790	67.21702000
46.94928568	0.98574790	67.21702000
46.98928568	0.98574790	58.35139000
47.02928568	0.96823030	67.21702000
47.06928568	0.98574790	62.79184000
47.10928568	0.98574790	67.21702000
47.14928568	0.98574790	58.35139000
47.18928568	0.98574790	62.79184000
47.22928568	0.98574790	62.79184000
47.26928568	0.98574790	62.79184000
47.30928568	0.98574790	62.79184000
47.34928568	0.98574790	62.79184000
47.38928568	0.98574790	62.79184000
47.42928568	0.98574790	62.79184000
47.46928568	0.98574790	58.35139000
47.50928568	0.98574790	62.79184000
47.54928568	0.98574790	67.21702000
47.58928567	0.98574790	58.35139000
47.62928567	0.98574790	62.79184000
47.66928567	0.98574790	62.79184000
47.70928567	0.96823030	62.79184000
47.74928567	0.96823030	62.79184000
47.78928567	0.96823030	58.35139000
47.82928567	0.98574790	58.35139000
47.86928567	0.98574790	62.79184000
47.90928567	0.98574790	58.35139000
47.94928567	0.98574790	58.35139000
47.98928567	0.98574790	58.35139000
48.02928567	0.98574790	58.35139000
48.06928567	0.98574790	58.35139000
48.10928567	0.98574790	58.35139000
48.14928567	0.96823030	62.79184000
48.18928567	0.98574790	58.35139000
48.22928567	0.98574790	58.35139000
48.26928567	0.98574790	58.35139000
48.30928567	0.98574790	62.79184000
48.34928567	0.96823030	58.35139000
48.38928567	0.96823030	58.35139000
48.42928567	0.96823030	58.35139000
48.46928567	0.98574790	58.35139000
48.50928567	0.98574790	58.35139000
48.54928567	0.98574790	58.35139000
48.58928567	0.98574790	62.79184000
48.62928567	0.98574790	58.35139000
48.66928567	0.96823030	58.35139000
48.70928567	0.98574790	58.35139000
48.74928567	0.96823030	27.29881000
48.78928567	0.96823030	31.72399000
48.82928567	0.96823030	62.79184000
48.86928567	0.96823030	53.91095000
48.90928567	0.98574790	49.47050000
48.94928567	0.96823030	58.35139000
48.98928567	0.96823030	71.65746000
49.02928567	0.98574790	49.47050000
49.06928567	0.96823030	58.35139000
49.10928567	0.96823030	62.79184000
49.14928567	0.96823030	53.91095000
49.18928567	0.98574790	53.91095000
49.22928566	0.98574790	53.91095000
49.26928566	0.96823030	58.35139000
49.30928566	0.98574790	53.91095000
49.34928566	0.98574790	58.35139000
49.38928566	0.98574790	53.91095000
49.42928566	0.98574790	53.91095000
49.46928566	0.98574790	53.91095000
49.50928566	0.98574790	53.91095000
49.54928566	0.98574790	53.91095000
49.58928566	0.98574790	53.91095000
49.62928566	0.98574790	53.91095000
49.66928566	0.98574790	53.91095000
49.70928566	0.98574790	53.91095000
49.74928566	0.96823030	53.91095000
49.78928566	0.98574790	53.91095000
49.82928566	0.98574790	53.91095000
49.86928566	0.98574790	53.91095000
49.90928566	0.98574790	53.91095000
49.94928566	0.98574790	53.91095000
49.98928566	0.96823030	53.91095000
50.02928566	0.98574790	53.91095000
50.06928566	0.96823030	53.91095000
50.10928566	0.98574790	49.47050000
50.14928566	0.98574790	58.35139000
50.18928566	0.98574790	49.47050000
50.22928566	0.96823030	49.47050000
50.26928566	0.96823030	53.91095000
50.30928566	0.96823030	49.47050000
50.34928566	0.98574790	53.91095000
50.38928566	0.98574790	49.47050000
50.42928566	0.98574790	49.47050000
50.46928566	0.98574790	49.47050000
50.50928566	0.98574790	49.47050000
50.54928566	0.98574790	49.47050000
50.58928566	0.96823030	49.47050000
50.62928566	0.98574790	49.47050000
50.66928566	0.98574790	49.47050000
50.70928566	0.96823030	49.47050000
50.74928566	0.98574790	49.47050000
50.78928566	0.98574790	49.47050000
50.82928566	0.98574790	49.47050000
50.86928565	0.96823030	49.47050000
50.90928565	0.96823030	49.47050000
50.94928565	0.98574790	49.47050000
50.98928565	0.98574790	49.47050000
51.02928565	0.96823030	49.47050000
51.06928565	0.98574790	49.47050000
51.10928565	0.98574790	49.47050000
51.14928565	0.96823030	49.47050000
51.18928565	0.96823030	49.47050000
51.22928565	0.98574790	49.47050000
51.26928565	0.96823030	45.04532000
51.30928565	0.98574790	49.47050000
51.34928565	0.96823030	49.47050000
51.38928565	0.98574790	49.47050000
51.42928565	0.98574790	49.47050000
51.46928565	0.98574790	49.47050000
51.50928565	0.98574790	49.47050000
51.54928565	0.96823030	49.47050000
51.58928565	0.96823030	49.47050000
51.62928565	0.98574790	49.47050000
51.66928565	0.98574790	45.04532000
51.70928565	0.98574790	45.04532000
51.74928565	0.98574790	49.47050000
51.78928565	0.98574790	45.04532000
51.82928565	0.98574790	45.04532000
51.86928565	0.98574790	45.04532000
51.90928565	0.98574790	49.47050000
51.94928565	0.98574790	45.04532000
51.98928565	0.98574790	45.04532000
52.02928565	0.96823030	45.04532000
52.06928565	0.98574790	45.04532000
52.10928565	0.98574790	45.04532000
52.14928565	0.96823030	45.04532000
52.18928565	0.96823030	49.47050000
52.22928565	0.96823030	45.04532000
52.26928565	0.96823030	40.60488000
52.30928565	0.96823030	45.04532000
52.34928565	0.98574790	45.04532000
52.38928565	0.98574790	45.04532000
52.42928565	0.96823030	45.04532000
52.46928565	0.98574790	45.04532000
52.50928564	0.98574790	45.04532000
52.54928564	0.98574790	45.04532000
52.58928564	0.96823030	45.04532000
52.62928564	0.98574790	45.04532000
52.66928564	0.98574790	45.04532000
52.70928564	0.98574790	45.04532000
52.74928564	0.98574790	45.04532000
52.78928564	0.96823030	45.04532000
52.82928564	0.98574790	45.04532000
52.86928564	0.96823030	45.04532000
52.90928564	0.96823030	45.04532000
52.94928564	0.98574790	45.04532000
52.98928564	0.98574790	45.04532000
53.02928564	0.98574790	45.04532000
53.06928564	0.98574790	40.60488000
53.10928564	0.98574790	45.04532000
53.14928564	0.98574790	40.60488000
53.18928564	0.98574790	40.60488000
53.22928564	0.98574790	45.04532000
53.26928564	0.96823030	45.04532000
53.30928564	0.98574790	40.60488000
53.34928564	0.98574790	45.04532000
53.38928564	0.98574790	40.60488000
53.42928564	0.98574790	40.60488000
53.46928564	0.96823030	40.60488000
53.50928564	0.96823030	40.60488000
53.54928564	0.96823030	40.60488000
53.58928564	0.98574790	40.60488000
53.62928564	0.98574790	36.16443000
53.66928564	0.98574790	36.16443000
53.70928564	0.98574790	31.72399000
53.74928564	0.96823030	40.60488000
53.78928564	0.96823030	49.47050000
53.82928564	0.98574790	36.16443000
53.86928564	0.98574790	36.16443000
53.90928564	0.98574790	36.16443000
53.94928564	0.98574790	40.60488000
53.98928564	0.98574790	36.16443000
54.02928564	0.96823030	40.60488000
54.06928564	0.98574790	40.60488000
54.10928564	0.98574790	40.60488000
54.14928563	0.98574790	40.60488000
54.18928563	0.96823030	36.16443000
54.22928563	0.98574790	40.60488000
54.26928563	0.96823030	40.60488000
54.30928563	0.98574790	40.60488000
54.34928563	0.98574790	36.16443000
54.38928563	0.98574790	40.60488000
54.42928563	0.98574790	40.60488000
54.46928563	0.98574790	40.60488000
54.50928563	0.98574790	36.16443000
54.54928563	0.98574790	40.60488000
54.58928563	0.98574790	36.16443000
54.62928563	0.98574790	36.16443000
54.66928563	0.98574790	40.60488000
54.70928563	0.98574790	36.16443000
54.74928563	0.98574790	36.16443000
54.78928563	0.98574790	36.16443000
54.82928563	0.98574790	36.16443000
54.86928563	0.96823030	36.16443000
54.90928563	0.98574790	40.60488000
54.94928563	0.98574790	36.16443000
54.98928563	0.98574790	40.60488000
55.02928563	0.98574790	40.60488000
55.06928563	0.98574790	36.16443000
55.10928563	0.98574790	36.16443000
55.14928563	0.96823030	40.60488000
55.18928563	0.98574790	40.60488000
55.22928563	0.98574790	36.16443000
55.26928563	0.98574790	36.16443000
55.30928563	0.98574790	36.16443000
55.34928563	0.98574790	40.60488000
55.38928563	0.98574790	36.16443000
55.42928563	0.96823030	36.16443000
55.46928563	0.98574790	36.16443000
55.50928563	0.98574790	36.16443000
55.54928563	0.98574790	36.16443000
55.58928563	0.98574790	36.16443000
55.62928563	0.98574790	36.16443000
55.66928563	0.98574790	36.16443000
55.70928563	0.98574790	36.16443000
55.74928563	0.96823030	36.16443000
55.78928562	0.98574790	36.16443000
55.82928562	0.98574790	36.16443000
55.86928562	0.98574790	36.16443000
55.90928562	0.98574790	36.16443000
55.94928562	0.98574790	36.16443000
55.98928562	0.98574790	36.16443000
56.02928562	0.98574790	36.16443000
56.06928562	0.98574790	36.16443000
56.10928562	0.96823030	36.16443000
56.14928562	0.98574790	36.16443000
56.18928562	0.98574790	36.16443000
56.22928562	0.98574790	36.16443000
56.26928562	0.96823030	36.16443000
56.30928562	0.98574790	36.16443000
56.34928562	0.98574790	36.16443000
56.38928562	0.96823030	36.16443000
56.42928562	0.98574790	36.16443000
56.46928562	0.98574790	31.72399000
56.50928562	0.98574790	36.16443000
56.54928562	0.98574790	31.72399000
56.58928562	0.98574790	36.16443000
56.62928562	0.98574790	31.72399000
56.66928562	0.96823030	36.16443000
56.70928562	0.96823030	36.16443000
56.74928562	0.98574790	31.72399000
56.78928562	0.98574790	36.16443000
56.82928562	0.98574790	31.72399000
56.86928562	0.98574790	31.72399000
56.90928562	0.98574790	36.16443000
56.94928562	0.98574790	36.16443000
56.98928562	0.98574790	36.16443000
57.02928562	0.98574790	36.16443000
57.06928562	0.98574790	31.72399000
57.10928562	0.98574790	36.16443000
57.14928562	0.98574790	31.72399000
57.18928562	0.98574790	36.16443000
57.22928562	0.98574790	31.72399000
57.26928562	0.98574790	31.72399000
57.30928562	0.98574790	31.72399000
57.34928562	0.98574790	31.72399000
57.38928562	0.96823030	31.72399000
57.42928562	0.96823030	31.72399000
57.46928561	0.96823030	31.72399000
57.50928561	0.98574790	31.72399000
57.54928561	0.98574790	31.72399000
57.58928561	0.98574790	31.72399000
57.62928561	0.98574790	31.72399000
57.66928561	0.98574790	31.72399000
57.70928561	0.98574790	31.72399000
57.74928561	0.98574790	31.72399000
57.78928561	0.98574790	31.72399000
57.82928561	0.96823030	31.72399000
57.86928561	0.98574790	31.72399000
57.90928561	0.98574790	31.72399000
57.94928561	0.98574790	31.72399000
57.98928561	0.98574790	31.72399000
58.02928561	0.98574790	31.72399000
58.06928561	0.98574790	31.72399000
58.10928561	0.98574790	31.72399000
58.14928561	0.98574790	31.72399000
58.18928561	0.98574790	31.72399000
58.22928561	0.98574790	31.72399000
58.26928561	0.98574790	31.72399000
58.30928561	0.98574790	31.72399000
58.34928561	0.98574790	31.72399000
58.38928561	0.98574790	31.72399000
58.42928561	0.98574790	31.72399000
58.46928561	0.98574790	31.72399000
58.50928561	0.98574790	31.72399000
58.54928561	0.98574790	31.72399000
58.58928561	0.98574790	27.29881000
58.62928561	0.98574790	31.72399000
58.66928561	0.96823030	31.72399000
58.70928561	0.98574790	31.72399000
58.74928561	0.98574790	31.72399000
58.78928561	0.98574790	27.29881000
58.82928561	0.98574790	31.72399000
58.86928561	0.98574790	27.29881000
58.90928561	0.98574790	31.72399000
58.94928561	0.98574790	27.29881000
58.98928561	0.98574790	27.29881000
59.02928561	0.98574790	31.72399000
59.06928561	0.98574790	31.72399000
59.10928560	0.98574790	31.72399000
59.14928560	0.98574790	31.72399000
59.18928560	0.98574790	31.72399000
59.22928560	0.98574790	27.29881000
59.26928560	0.98574790	27.29881000
59.30928560	0.98574790	27.29881000
59.34928560	0.98574790	31.72399000
59.38928560	0.98574790	31.72399000
59.42928560	0.98574790	31.72399000
59.46928560	0.98574790	27.29881000
59.50928560	0.98574790	27.29881000
59.54928560	0.98574790	27.29881000
59.58928560	0.98574790	27.29881000
59.62928560	0.98574790	27.29881000
59.66928560	0.96823030	31.72399000
59.70928560	0.98574790	27.29881000
59.74928560	0.98574790	27.29881000
