t	vin	vout
-4.46643024	-0.99478140	9.55229400
-4.42643024	-0.97726370	5.12711000
-4.38643024	-0.99478140	5.12711000
-4.34643024	-0.99478140	5.12711000
-4.30643024	-0.99478140	9.55229400
-4.26643024	-0.97726370	9.55229400
-4.22643024	-0.97726370	9.55229400
-4.18643024	-0.99478140	9.55229400
-4.14643024	-0.97726370	5.12711000
-4.10643024	-0.99478140	9.55229400
-4.06643024	-0.99478140	9.55229400
-4.02643024	-0.97726370	9.55229400
-3.98643024	-0.99478140	13.99274000
-3.94643024	-0.99478140	5.12711000
-3.90643024	-0.97726370	13.99274000
-3.86643024	-0.99478140	9.55229400
-3.82643024	-0.99478140	9.55229400
-3.78643024	-0.97726370	9.55229400
-3.74643024	-0.99478140	13.99274000
-3.70643024	-0.99478140	13.99274000
-3.66643024	-0.99478140	13.99274000
-3.62643024	-0.99478140	13.99274000
-3.58643024	-0.99478140	13.99274000
-3.54643024	-0.97726370	13.99274000
-3.50643024	-0.99478140	13.99274000
-3.46643024	-0.99478140	13.99274000
-3.42643024	-0.99478140	13.99274000
-3.38643024	-0.99478140	18.43318000
-3.34643024	-0.99478140	13.99274000
-3.30643024	-0.99478140	18.43318000
-3.26643024	-0.99478140	18.43318000
-3.22643024	-0.99478140	18.43318000
-3.18643024	-0.99478140	18.43318000
-3.14643025	-0.99478140	18.43318000
-3.10643025	-0.99478140	18.43318000
-3.06643025	-0.97726370	18.43318000
-3.02643025	-0.99478140	18.43318000
-2.98643025	-0.99478140	22.87362000
-2.94643025	-0.99478140	22.87362000
-2.90643025	-0.99478140	18.43318000
-2.86643025	-0.99478140	22.87362000
-2.82643025	-0.99478140	18.43318000
-2.78643025	-0.99478140	22.87362000
-2.74643025	-0.97726370	18.43318000
-2.70643025	-0.99478140	22.87362000
-2.66643025	-0.97726370	22.87362000
-2.62643025	-0.99478140	22.87362000
-2.58643025	-0.99478140	22.87362000
-2.54643025	-0.99478140	22.87362000
-2.50643025	-0.99478140	22.87362000
-2.46643025	-0.99478140	22.87362000
-2.42643025	-0.99478140	22.87362000
-2.38643025	-0.97726370	22.87362000
-2.34643025	-0.99478140	27.29881000
-2.30643025	-0.99478140	27.29881000
-2.26643025	-0.99478140	27.29881000
-2.22643025	-0.99478140	27.29881000
-2.18643025	-0.97726370	31.72399000
-2.14643025	-0.99478140	27.29881000
-2.10643025	-0.97726370	31.72399000
-2.06643025	-0.99478140	27.29881000
-2.02643025	-0.99478140	31.72399000
-1.98643025	-0.99478140	31.72399000
-1.94643025	-0.97726370	31.72399000
-1.90643025	-0.99478140	36.16443000
-1.86643025	-0.99478140	31.72399000
-1.82643025	-0.99478140	31.72399000
-1.78643025	-0.99478140	31.72399000
-1.74643025	-0.97726370	36.16443000
-1.70643025	-0.97726370	31.72399000
-1.66643025	-0.99478140	36.16443000
-1.62643025	-0.99478140	36.16443000
-1.58643025	-0.99478140	36.16443000
-1.54643025	-0.97726370	36.16443000
-1.50643026	-0.97726370	36.16443000
-1.46643026	-0.99478140	40.60488000
-1.42643026	-0.97726370	36.16443000
-1.38643026	-0.99478140	40.60488000
-1.34643026	-0.99478140	36.16443000
-1.30643026	-0.97726370	45.04532000
-1.26643026	-0.95968510	40.60488000
-1.22643026	-0.94216750	45.04532000
-1.18643026	-0.90713210	40.60488000
-1.14643026	-0.88961460	45.04532000
-1.10643026	-0.87209700	40.60488000
-1.06643026	-0.85451840	45.04532000
-1.02643026	-0.81948300	45.04532000
-0.98643026	-0.78444780	45.04532000
-0.94643026	-0.73183390	45.04532000
-0.90643026	-0.71431630	49.47050000
-0.86643026	-0.66176340	49.47050000
-0.82643026	-0.62666710	49.47050000
-0.78643026	-0.59163190	45.04532000
-0.74643026	-0.57411420	49.47050000
-0.70643026	-0.52156140	49.47050000
-0.66643026	-0.50398270	53.91095000
-0.62643026	-0.48646510	49.47050000
-0.58643026	-0.46894740	53.91095000
-0.54643026	-0.43391220	53.91095000
-0.50643026	-0.41639450	53.91095000
-0.46643026	-0.38129830	53.91095000
-0.42643026	-0.36378060	53.91095000
-0.38643026	-0.34626300	53.91095000
-0.34643026	-0.34626300	58.35139000
-0.30643026	-0.31122780	58.35139000
-0.26643026	-0.29364910	58.35139000
-0.22643026	-0.29364910	58.35139000
-0.18643026	-0.27613150	58.35139000
-0.14643026	-0.24109620	58.35139000
-0.10643026	-0.24109620	62.79184000
-0.06643026	-0.22357860	58.35139000
-0.02643026	-0.20606100	62.79184000
0.01356974	-0.18854340	62.79184000
0.05356974	-0.17096470	62.79184000
0.09356974	-0.17096470	62.79184000
0.13356973	-0.15344710	62.79184000
0.17356973	-0.15344710	67.21702000
0.21356973	-0.13592950	67.21702000
0.25356973	-0.13592950	62.79184000
0.29356973	-0.11841180	67.21702000
0.33356973	-0.10089420	62.79184000
0.37356973	-0.10089420	67.21702000
0.41356973	-0.10089420	67.21702000
0.45356973	-0.08337657	71.65746000
0.49356973	-0.08337657	67.21702000
0.53356973	-0.06579791	67.21702000
0.57356973	-0.06579791	71.65746000
0.61356973	-0.06579791	71.65746000
0.65356973	-0.04828028	71.65746000
0.69356973	-0.04828028	71.65746000
0.73356973	-0.04828028	71.65746000
0.77356973	-0.04828028	71.65746000
0.81356973	-0.04828028	76.09790000
0.85356973	-0.03076266	71.65746000
0.89356973	-0.03076266	76.09790000
0.93356973	-0.03076266	76.09790000
0.97356973	-0.03076266	76.09790000
1.01356973	-0.03076266	76.09790000
1.05356973	-0.03076266	76.09790000
1.09356973	-0.03076266	76.09790000
1.13356973	-0.03076266	76.09790000
1.17356973	-0.01324503	76.09790000
1.21356973	-0.01324503	76.09790000
1.25356973	-0.03076266	80.53835000
1.29356973	-0.01324503	76.09790000
1.33356973	-0.01324503	76.09790000
1.37356973	-0.01324503	76.09790000
1.41356973	-0.01324503	80.53835000
1.45356973	-0.01324503	76.09790000
1.49356973	-0.01324503	80.53835000
1.53356973	-0.01324503	80.53835000
1.57356973	-0.01324503	80.53835000
1.61356973	-0.01324503	80.53835000
1.65356973	-0.01324503	80.53835000
1.69356973	-0.01324503	80.53835000
1.73356973	-0.01324503	80.53835000
1.77356972	-0.01324503	80.53835000
1.81356972	-0.01324503	80.53835000
1.85356972	-0.01324503	84.96352000
1.89356972	-0.01324503	84.96352000
1.93356972	-0.01324503	84.96352000
1.97356972	-0.01324503	84.96352000
2.01356972	0.00427259	84.96352000
2.05356972	-0.01324503	80.53835000
2.09356972	-0.01324503	84.96352000
2.13356972	-0.01324503	84.96352000
2.17356972	-0.01324503	89.40398000
2.21356972	-0.01324503	84.96352000
2.25356972	-0.01324503	89.40398000
2.29356972	-0.01324503	89.40398000
2.33356972	-0.01324503	89.40398000
2.37356972	-0.01324503	84.96352000
2.41356972	-0.01324503	89.40398000
2.45356972	-0.01324503	89.40398000
2.49356972	-0.01324503	89.40398000
2.53356972	-0.01324503	89.40398000
2.57356972	0.00427259	89.40398000
2.61356972	-0.01324503	89.40398000
2.65356972	-0.01324503	89.40398000
2.69356972	-0.01324503	89.40398000
2.73356972	-0.01324503	89.40398000
2.77356972	-0.01324503	89.40398000
2.81356972	0.00427259	93.84441000
2.85356972	-0.01324503	93.84441000
2.89356972	-0.01324503	89.40398000
2.93356972	-0.01324503	93.84441000
2.97356972	0.00427259	93.84441000
3.01356972	-0.01324503	93.84441000
3.05356972	-0.01324503	98.28486000
3.09356972	-0.01324503	93.84441000
3.13356972	0.00427259	93.84441000
3.17356972	0.00427259	93.84441000
3.21356972	0.00427259	98.28486000
3.25356972	0.00427259	98.28486000
3.29356972	0.00427259	98.28486000
3.33356972	-0.01324503	98.28486000
3.37356972	-0.01324503	102.72530000
3.41356971	0.00427259	93.84441000
3.45356971	-0.01324503	102.72530000
3.49356971	-0.01324503	98.28486000
3.53356971	0.00427259	102.72530000
3.57356971	-0.01324503	98.28486000
3.61356971	0.00427259	107.15050000
3.65356971	-0.01324503	98.28486000
3.69356971	-0.01324503	102.72530000
3.73356971	-0.01324503	98.28486000
3.77356971	-0.01324503	98.28486000
3.81356971	-0.01324503	98.28486000
3.85356971	-0.01324503	102.72530000
3.89356971	0.00427259	102.72530000
3.93356971	-0.01324503	98.28486000
3.97356971	-0.01324503	102.72530000
4.01356971	-0.01324503	102.72530000
4.05356971	0.00427259	102.72530000
4.09356971	0.00427259	102.72530000
4.13356971	-0.01324503	102.72530000
4.17356971	-0.01324503	102.72530000
4.21356971	-0.01324503	102.72530000
4.25356971	0.00427259	102.72530000
4.29356971	-0.01324503	102.72530000
4.33356971	-0.01324503	102.72530000
4.37356971	-0.01324503	107.15050000
4.41356971	-0.01324503	107.15050000
4.45356971	-0.01324503	98.28486000
4.49356971	-0.01324503	107.15050000
4.53356971	-0.01324503	102.72530000
4.57356971	-0.01324503	102.72530000
4.61356971	0.00427259	111.59090000
4.65356971	0.02179022	138.21830000
4.69356971	0.03930784	102.72530000
4.73356971	0.05682547	111.59090000
4.77356971	0.03930784	107.15050000
4.81356971	0.00427259	98.28486000
4.85356971	-0.01324503	102.72530000
4.89356971	0.00427259	107.15050000
4.93356971	0.00427259	107.15050000
4.97356971	-0.01324503	102.72530000
5.01356971	0.00427259	107.15050000
5.05356970	0.00427259	111.59090000
5.09356970	0.00427259	107.15050000
5.13356970	-0.01324503	107.15050000
5.17356970	-0.01324503	107.15050000
5.21356970	-0.01324503	107.15050000
5.25356970	-0.01324503	107.15050000
5.29356970	-0.01324503	111.59090000
5.33356970	-0.01324503	111.59090000
5.37356970	-0.01324503	107.15050000
5.41356970	-0.01324503	111.59090000
5.45356970	-0.01324503	111.59090000
5.49356970	-0.01324503	111.59090000
5.53356970	-0.01324503	107.15050000
5.57356970	-0.01324503	107.15050000
5.61356970	0.00427259	111.59090000
5.65356970	-0.01324503	107.15050000
5.69356970	-0.01324503	107.15050000
5.73356970	-0.01324503	107.15050000
5.77356970	-0.01324503	107.15050000
5.81356970	-0.01324503	111.59090000
5.85356970	-0.01324503	107.15050000
5.89356970	-0.01324503	107.15050000
5.93356970	-0.01324503	111.59090000
5.97356970	-0.01324503	107.15050000
6.01356970	-0.01324503	111.59090000
6.05356970	-0.01324503	107.15050000
6.09356970	0.00427259	116.03140000
6.13356970	-0.01324503	111.59090000
6.17356970	-0.01324503	111.59090000
6.21356970	-0.01324503	111.59090000
6.25356970	0.00427259	111.59090000
6.29356970	-0.01324503	111.59090000
6.33356970	-0.01324503	111.59090000
6.37356970	0.00427259	111.59090000
6.41356970	0.00427259	111.59090000
6.45356970	-0.01324503	111.59090000
6.49356970	-0.01324503	111.59090000
6.53356970	-0.01324503	111.59090000
6.57356970	-0.01324503	107.15050000
6.61356970	-0.01324503	111.59090000
6.65356970	-0.01324503	111.59090000
6.69356969	-0.01324503	111.59090000
6.73356969	-0.01324503	111.59090000
6.77356969	0.00427259	111.59090000
6.81356969	0.00427259	111.59090000
6.85356969	-0.01324503	111.59090000
6.89356969	-0.01324503	111.59090000
6.93356969	0.00427259	111.59090000
6.97356969	-0.01324503	111.59090000
7.01356969	-0.01324503	111.59090000
7.05356969	-0.01324503	111.59090000
7.09356969	-0.01324503	111.59090000
7.13356969	-0.01324503	116.03140000
7.17356969	-0.01324503	111.59090000
7.21356969	-0.01324503	111.59090000
7.25356969	0.00427259	111.59090000
7.29356969	-0.01324503	111.59090000
7.33356969	0.00427259	111.59090000
7.37356969	-0.01324503	111.59090000
7.41356969	-0.01324503	111.59090000
7.45356969	-0.01324503	111.59090000
7.49356969	-0.01324503	111.59090000
7.53356969	-0.01324503	111.59090000
7.57356969	-0.01324503	116.03140000
7.61356969	-0.01324503	111.59090000
7.65356969	0.00427259	111.59090000
7.69356969	0.00427259	111.59090000
7.73356969	-0.01324503	111.59090000
7.77356969	-0.01324503	111.59090000
7.81356969	-0.01324503	111.59090000
7.85356969	-0.01324503	111.59090000
7.89356969	-0.01324503	111.59090000
7.93356969	-0.01324503	111.59090000
7.97356969	-0.01324503	111.59090000
8.01356969	0.00427259	111.59090000
8.05356969	0.00427259	111.59090000
8.09356969	-0.01324503	111.59090000
8.13356969	-0.01324503	111.59090000
8.17356969	0.00427259	116.03140000
8.21356969	-0.01324503	111.59090000
8.25356969	-0.01324503	111.59090000
8.29356969	0.00427259	111.59090000
8.33356968	0.00427259	111.59090000
8.37356968	-0.01324503	111.59090000
8.41356968	-0.01324503	111.59090000
8.45356968	-0.01324503	111.59090000
8.49356968	-0.01324503	111.59090000
8.53356968	-0.01324503	111.59090000
8.57356968	-0.01324503	116.03140000
8.61356968	0.00427259	116.03140000
8.65356968	-0.01324503	111.59090000
8.69356968	0.00427259	107.15050000
8.73356968	-0.01324503	111.59090000
8.77356968	-0.01324503	111.59090000
8.81356968	-0.01324503	116.03140000
8.85356968	-0.01324503	111.59090000
8.89356968	0.00427259	111.59090000
8.93356968	-0.01324503	111.59090000
8.97356968	0.00427259	111.59090000
9.01356968	-0.01324503	111.59090000
9.05356968	0.00427259	111.59090000
9.09356968	-0.01324503	111.59090000
9.13356968	-0.01324503	111.59090000
9.17356968	-0.01324503	111.59090000
9.21356968	-0.01324503	111.59090000
9.25356968	-0.01324503	111.59090000
9.29356968	-0.01324503	111.59090000
9.33356968	-0.01324503	111.59090000
9.37356968	-0.01324503	111.59090000
9.41356968	-0.01324503	111.59090000
9.45356968	0.00427259	111.59090000
9.49356968	-0.01324503	111.59090000
9.53356968	-0.01324503	111.59090000
9.57356968	-0.01324503	102.72530000
9.61356968	-0.01324503	107.15050000
9.65356968	-0.03076266	89.40398000
9.69356968	-0.04828028	116.03140000
9.73356968	-0.01324503	111.59090000
9.77356968	-0.01324503	116.03140000
9.81356968	-0.01324503	107.15050000
9.85356968	-0.01324503	107.15050000
9.89356968	-0.01324503	111.59090000
9.93356968	-0.01324503	116.03140000
9.97356968	-0.01324503	116.03140000
10.01356967	-0.01324503	116.03140000
10.05356967	-0.01324503	107.15050000
10.09356967	0.00427259	107.15050000
10.13356967	-0.01324503	111.59090000
10.17356967	-0.01324503	111.59090000
10.21356967	0.00427259	111.59090000
10.25356967	0.00427259	111.59090000
10.29356967	0.00427259	111.59090000
10.33356967	-0.01324503	107.15050000
10.37356967	0.00427259	111.59090000
10.41356967	-0.01324503	111.59090000
10.45356967	0.00427259	111.59090000
10.49356967	-0.01324503	111.59090000
10.53356967	-0.01324503	107.15050000
10.57356967	-0.01324503	111.59090000
10.61356967	-0.01324503	111.59090000
10.65356967	-0.01324503	111.59090000
10.69356967	-0.01324503	111.59090000
10.73356967	-0.01324503	111.59090000
10.77356967	-0.01324503	111.59090000
10.81356967	0.00427259	111.59090000
10.85356967	0.00427259	107.15050000
10.89356967	0.00427259	111.59090000
10.93356967	-0.01324503	111.59090000
10.97356967	0.00427259	111.59090000
11.01356967	0.00427259	107.15050000
11.05356967	-0.01324503	111.59090000
11.09356967	-0.01324503	107.15050000
11.13356967	-0.01324503	107.15050000
11.17356967	-0.01324503	107.15050000
11.21356967	-0.01324503	111.59090000
11.25356967	-0.01324503	111.59090000
11.29356967	0.00427259	107.15050000
11.33356967	-0.01324503	111.59090000
11.37356967	-0.01324503	111.59090000
11.41356967	-0.01324503	111.59090000
11.45356967	-0.01324503	107.15050000
11.49356967	-0.01324503	111.59090000
11.53356967	-0.01324503	107.15050000
11.57356967	0.00427259	111.59090000
11.61356967	-0.01324503	107.15050000
11.65356966	-0.01324503	107.15050000
11.69356966	-0.01324503	107.15050000
11.73356966	-0.01324503	107.15050000
11.77356966	-0.01324503	111.59090000
11.81356966	-0.01324503	107.15050000
11.85356966	-0.01324503	107.15050000
11.89356966	-0.01324503	111.59090000
11.93356966	-0.01324503	107.15050000
11.97356966	-0.01324503	107.15050000
12.01356966	-0.01324503	107.15050000
12.05356966	0.00427259	107.15050000
12.09356966	-0.01324503	107.15050000
12.13356966	-0.01324503	107.15050000
12.17356966	-0.01324503	107.15050000
12.21356966	0.00427259	111.59090000
12.25356966	0.00427259	107.15050000
12.29356966	-0.01324503	107.15050000
12.33356966	-0.01324503	107.15050000
12.37356966	-0.01324503	107.15050000
12.41356966	-0.01324503	107.15050000
12.45356966	0.00427259	107.15050000
12.49356966	-0.01324503	107.15050000
12.53356966	-0.01324503	107.15050000
12.57356966	0.00427259	107.15050000
12.61356966	-0.01324503	107.15050000
12.65356966	-0.01324503	107.15050000
12.69356966	-0.01324503	102.72530000
12.73356966	-0.01324503	107.15050000
12.77356966	0.00427259	107.15050000
12.81356966	-0.01324503	107.15050000
12.85356966	-0.01324503	107.15050000
12.89356966	-0.01324503	102.72530000
12.93356966	-0.01324503	107.15050000
12.97356966	-0.01324503	102.72530000
13.01356966	-0.01324503	107.15050000
13.05356966	0.00427259	102.72530000
13.09356966	-0.01324503	107.15050000
13.13356966	0.00427259	102.72530000
13.17356966	0.00427259	102.72530000
13.21356966	-0.01324503	102.72530000
13.25356966	-0.01324503	102.72530000
13.29356965	-0.01324503	107.15050000
13.33356965	-0.01324503	102.72530000
13.37356965	-0.01324503	102.72530000
13.41356965	-0.01324503	102.72530000
13.45356965	-0.01324503	107.15050000
13.49356965	-0.01324503	102.72530000
13.53356965	-0.01324503	102.72530000
13.57356965	-0.01324503	102.72530000
13.61356965	-0.01324503	102.72530000
13.65356965	-0.01324503	102.72530000
13.69356965	0.00427259	102.72530000
13.73356965	-0.01324503	102.72530000
13.77356965	-0.01324503	102.72530000
13.81356965	-0.01324503	102.72530000
13.85356965	0.00427259	102.72530000
13.89356965	0.00427259	102.72530000
13.93356965	-0.01324503	98.28486000
13.97356965	-0.01324503	102.72530000
14.01356965	-0.01324503	98.28486000
14.05356965	0.00427259	102.72530000
14.09356965	0.00427259	102.72530000
14.13356965	0.00427259	102.72530000
14.17356965	0.00427259	98.28486000
14.21356965	0.00427259	98.28486000
14.25356965	-0.01324503	98.28486000
14.29356965	-0.01324503	98.28486000
14.33356965	-0.01324503	98.28486000
14.37356965	-0.01324503	98.28486000
14.41356965	-0.01324503	98.28486000
14.45356965	-0.01324503	98.28486000
14.49356965	-0.01324503	102.72530000
14.53356965	-0.01324503	98.28486000
14.57356965	-0.01324503	102.72530000
14.61356965	-0.01324503	98.28486000
14.65356965	0.00427259	98.28486000
14.69356965	0.00427259	98.28486000
14.73356965	0.00427259	98.28486000
14.77356965	-0.01324503	98.28486000
14.81356965	0.00427259	98.28486000
14.85356965	-0.01324503	98.28486000
14.89356965	0.00427259	98.28486000
14.93356964	-0.01324503	98.28486000
14.97356964	-0.01324503	98.28486000
15.01356964	-0.01324503	93.84441000
15.05356964	-0.01324503	98.28486000
15.09356964	0.00427259	93.84441000
15.13356964	0.00427259	98.28486000
15.17356964	0.00427259	98.28486000
15.21356964	-0.01324503	98.28486000
15.25356964	0.00427259	93.84441000
15.29356964	-0.01324503	98.28486000
15.33356964	0.00427259	98.28486000
15.37356964	0.00427259	98.28486000
15.41356964	0.00427259	98.28486000
15.45356964	0.00427259	102.72530000
15.49356964	0.00427259	98.28486000
15.53356964	0.00427259	98.28486000
15.57356964	0.00427259	98.28486000
15.61356964	-0.01324503	98.28486000
15.65356964	-0.01324503	98.28486000
15.69356964	-0.01324503	98.28486000
15.73356964	-0.01324503	98.28486000
15.77356964	0.00427259	98.28486000
15.81356964	-0.01324503	93.84441000
15.85356964	-0.01324503	93.84441000
15.89356964	0.00427259	98.28486000
15.93356964	0.00427259	98.28486000
15.97356964	-0.01324503	98.28486000
16.01356964	-0.01324503	98.28486000
16.05356964	-0.01324503	93.84441000
16.09356964	0.00427259	98.28486000
16.13356964	0.00427259	93.84441000
16.17356964	-0.01324503	98.28486000
16.21356964	0.00427259	93.84441000
16.25356964	-0.01324503	93.84441000
16.29356964	-0.01324503	93.84441000
16.33356964	-0.01324503	93.84441000
16.37356964	-0.01324503	93.84441000
16.41356964	-0.01324503	93.84441000
16.45356964	0.00427259	93.84441000
16.49356964	-0.01324503	93.84441000
16.53356964	-0.01324503	93.84441000
16.57356963	0.00427259	93.84441000
16.61356963	-0.01324503	98.28486000
16.65356963	0.00427259	93.84441000
16.69356963	0.00427259	93.84441000
16.73356963	0.00427259	93.84441000
16.77356963	0.00427259	93.84441000
16.81356963	-0.01324503	93.84441000
16.85356963	-0.01324503	93.84441000
16.89356963	-0.01324503	93.84441000
16.93356963	-0.01324503	93.84441000
16.97356963	0.00427259	89.40398000
17.01356963	-0.01324503	93.84441000
17.05356963	0.00427259	93.84441000
17.09356963	0.00427259	89.40398000
17.13356963	-0.01324503	89.40398000
17.17356963	-0.01324503	93.84441000
17.21356963	0.00427259	93.84441000
17.25356963	-0.01324503	89.40398000
17.29356963	-0.01324503	93.84441000
17.33356963	0.00427259	89.40398000
17.37356963	0.00427259	93.84441000
17.41356963	0.00427259	93.84441000
17.45356963	-0.01324503	89.40398000
17.49356963	0.00427259	89.40398000
17.53356963	-0.01324503	89.40398000
17.57356963	-0.01324503	89.40398000
17.61356963	-0.01324503	89.40398000
17.65356963	-0.01324503	89.40398000
17.69356963	0.00427259	93.84441000
17.73356963	-0.01324503	89.40398000
17.77356963	-0.01324503	89.40398000
17.81356963	0.00427259	89.40398000
17.85356963	0.00427259	89.40398000
17.89356963	-0.01324503	89.40398000
17.93356963	-0.01324503	89.40398000
17.97356963	-0.01324503	89.40398000
18.01356963	-0.01324503	89.40398000
18.05356963	-0.01324503	89.40398000
18.09356963	0.00427259	89.40398000
18.13356963	-0.01324503	93.84441000
18.17356963	-0.01324503	80.53835000
18.21356962	0.00427259	93.84441000
18.25356962	0.00427259	84.96352000
18.29356962	-0.01324503	93.84441000
18.33356962	0.00427259	84.96352000
18.37356962	-0.01324503	89.40398000
18.41356962	-0.01324503	84.96352000
18.45356962	0.00427259	89.40398000
18.49356962	0.00427259	84.96352000
18.53356962	-0.01324503	89.40398000
18.57356962	0.00427259	84.96352000
18.61356962	0.00427259	89.40398000
18.65356962	0.00427259	84.96352000
18.69356962	0.00427259	84.96352000
18.73356962	-0.01324503	89.40398000
18.77356962	-0.01324503	84.96352000
18.81356962	-0.01324503	89.40398000
18.85356962	-0.01324503	84.96352000
18.89356962	-0.01324503	89.40398000
18.93356962	-0.01324503	89.40398000
18.97356962	-0.01324503	84.96352000
19.01356962	-0.01324503	84.96352000
19.05356962	-0.01324503	84.96352000
19.09356962	-0.01324503	84.96352000
19.13356962	-0.01324503	84.96352000
19.17356962	-0.01324503	84.96352000
19.21356962	-0.01324503	80.53835000
19.25356962	-0.01324503	84.96352000
19.29356962	0.00427259	80.53835000
19.33356962	0.00427259	84.96352000
19.37356962	0.00427259	80.53835000
19.41356962	0.00427259	84.96352000
19.45356962	-0.01324503	84.96352000
19.49356962	0.00427259	84.96352000
19.53356962	-0.01324503	80.53835000
19.57356962	0.00427259	84.96352000
19.61356962	0.00427259	84.96352000
19.65356962	0.00427259	80.53835000
19.69356962	-0.01324503	84.96352000
19.73356962	0.00427259	80.53835000
19.77356962	0.00427259	84.96352000
19.81356962	-0.01324503	80.53835000
19.85356961	-0.03076266	45.04532000
19.89356961	-0.03076266	67.21702000
19.93356961	-0.04828028	80.53835000
19.97356961	-0.03076266	84.96352000
20.01356961	-0.03076266	80.53835000
20.05356961	-0.01324503	84.96352000
20.09356961	0.00427259	89.40398000
20.13356961	-0.01324503	71.65746000
20.17356961	-0.01324503	76.09790000
20.21356961	-0.01324503	80.53835000
20.25356961	-0.01324503	80.53835000
20.29356961	-0.01324503	76.09790000
20.33356961	-0.01324503	80.53835000
20.37356961	-0.01324503	80.53835000
20.41356961	-0.01324503	80.53835000
20.45356961	-0.01324503	76.09790000
20.49356961	0.00427259	80.53835000
20.53356961	0.00427259	80.53835000
20.57356961	0.00427259	80.53835000
20.61356961	0.00427259	80.53835000
20.65356961	-0.01324503	80.53835000
20.69356961	-0.01324503	80.53835000
20.73356961	-0.01324503	80.53835000
20.77356961	-0.01324503	80.53835000
20.81356961	-0.01324503	80.53835000
20.85356961	-0.01324503	80.53835000
