t	vin	vout
-2.09800469	-0.99478140	13.99274000
-2.05800469	-0.99478140	13.99274000
-2.01800469	-0.99478140	13.99274000
-1.97800469	-0.99478140	13.99274000
-1.93800469	-0.99478140	13.99274000
-1.89800469	-0.99478140	18.43318000
-1.85800469	-0.99478140	13.99274000
-1.81800469	-0.99478140	18.43318000
-1.77800469	-0.99478140	13.99274000
-1.73800469	-0.99478140	18.43318000
-1.69800470	-0.99478140	18.43318000
-1.65800470	-0.99478140	22.87362000
-1.61800470	-0.99478140	18.43318000
-1.57800470	-0.99478140	18.43318000
-1.53800470	-0.99478140	18.43318000
-1.49800470	-0.99478140	18.43318000
-1.45800470	-0.99478140	22.87362000
-1.41800470	-0.99478140	22.87362000
-1.37800470	-0.99478140	22.87362000
-1.33800470	-0.99478140	22.87362000
-1.29800470	-0.97726370	22.87362000
-1.25800470	-0.94216750	22.87362000
-1.21800470	-0.92464980	22.87362000
-1.17800470	-0.90713210	22.87362000
-1.13800470	-0.87209700	27.29881000
-1.09800470	-0.85451840	27.29881000
-1.05800470	-0.83700070	27.29881000
-1.01800470	-0.78444780	27.29881000
-0.97800470	-0.74941250	27.29881000
-0.93800470	-0.71431630	27.29881000
-0.89800470	-0.67928100	31.72399000
-0.85800470	-0.64424570	31.72399000
-0.81800470	-0.59163190	31.72399000
-0.77800470	-0.57411420	31.72399000
-0.73800470	-0.55659660	31.72399000
-0.69800470	-0.52156140	31.72399000
-0.65800470	-0.48646510	31.72399000
-0.61800470	-0.45142980	36.16443000
-0.57800470	-0.43391220	36.16443000
-0.53800470	-0.41639450	36.16443000
-0.49800470	-0.38129830	40.60488000
-0.45800470	-0.38129830	40.60488000
-0.41800470	-0.34626300	40.60488000
-0.37800470	-0.34626300	40.60488000
-0.33800470	-0.32874540	40.60488000
-0.29800470	-0.31122780	45.04532000
-0.25800470	-0.29364910	36.16443000
-0.21800470	-0.27613150	45.04532000
-0.17800470	-0.25861390	40.60488000
-0.13800470	-0.24109620	45.04532000
-0.09800470	-0.22357860	45.04532000
-0.05800471	-0.20606100	45.04532000
-0.01800471	-0.20606100	45.04532000
0.02199529	-0.18854340	45.04532000
0.06199529	-0.17096470	45.04532000
0.10199529	-0.15344710	45.04532000
0.14199529	-0.15344710	49.47050000
0.18199529	-0.15344710	49.47050000
0.22199529	-0.13592950	49.47050000
0.26199529	-0.11841180	49.47050000
0.30199529	-0.10089420	49.47050000
0.34199529	-0.10089420	49.47050000
0.38199529	-0.10089420	49.47050000
0.42199529	-0.10089420	49.47050000
0.46199529	-0.08337657	53.91095000
0.50199529	-0.08337657	49.47050000
0.54199529	-0.08337657	53.91095000
0.58199529	-0.06579791	49.47050000
0.62199529	-0.06579791	49.47050000
0.66199529	-0.06579791	53.91095000
0.70199529	-0.04828028	53.91095000
0.74199529	-0.04828028	58.35139000
0.78199529	-0.03076266	53.91095000
0.82199529	-0.03076266	58.35139000
0.86199529	-0.03076266	58.35139000
0.90199529	-0.03076266	58.35139000
0.94199529	-0.03076266	53.91095000
0.98199529	-0.03076266	62.79184000
1.02199529	-0.03076266	58.35139000
1.06199529	-0.03076266	58.35139000
1.10199529	-0.01324503	58.35139000
1.14199529	-0.03076266	58.35139000
1.18199529	-0.01324503	58.35139000
1.22199529	-0.01324503	58.35139000
1.26199529	-0.01324503	58.35139000
1.30199529	-0.01324503	62.79184000
1.34199529	-0.01324503	62.79184000
1.38199529	-0.01324503	58.35139000
1.42199529	-0.01324503	62.79184000
1.46199529	-0.01324503	58.35139000
1.50199529	-0.01324503	62.79184000
1.54199529	-0.01324503	62.79184000
1.58199528	-0.01324503	62.79184000
1.62199528	-0.01324503	53.91095000
1.66199528	-0.01324503	58.35139000
1.70199528	-0.03076266	49.47050000
1.74199528	-0.06579791	71.65746000
1.78199528	0.00427259	76.09790000
1.82199528	-0.01324503	67.21702000
1.86199528	-0.01324503	58.35139000
1.90199528	-0.03076266	58.35139000
1.94199528	-0.01324503	67.21702000
1.98199528	-0.01324503	67.21702000
2.02199528	-0.01324503	71.65746000
2.06199528	-0.01324503	71.65746000
2.10199528	-0.01324503	67.21702000
2.14199528	-0.01324503	67.21702000
2.18199528	-0.01324503	71.65746000
2.22199528	-0.01324503	67.21702000
2.26199528	-0.01324503	76.09790000
2.30199528	-0.01324503	71.65746000
2.34199528	-0.01324503	71.65746000
2.38199528	-0.01324503	71.65746000
2.42199528	-0.01324503	71.65746000
2.46199528	-0.01324503	71.65746000
2.50199528	0.00427259	71.65746000
2.54199528	-0.01324503	76.09790000
2.58199528	-0.01324503	71.65746000
2.62199528	-0.01324503	76.09790000
2.66199528	-0.01324503	76.09790000
2.70199528	-0.01324503	71.65746000
2.74199528	0.00427259	71.65746000
2.78199528	-0.01324503	76.09790000
2.82199528	-0.01324503	76.09790000
2.86199528	-0.01324503	76.09790000
2.90199528	-0.01324503	67.21702000
2.94199528	-0.01324503	76.09790000
2.98199528	-0.01324503	76.09790000
3.02199528	-0.01324503	76.09790000
3.06199528	-0.01324503	76.09790000
3.10199528	0.00427259	76.09790000
3.14199528	-0.01324503	76.09790000
3.18199528	-0.01324503	76.09790000
3.22199528	-0.01324503	76.09790000
3.26199527	-0.01324503	76.09790000
3.30199527	-0.01324503	80.53835000
3.34199527	-0.01324503	76.09790000
3.38199527	-0.01324503	76.09790000
3.42199527	-0.01324503	76.09790000
3.46199527	-0.01324503	80.53835000
3.50199527	-0.01324503	76.09790000
3.54199527	-0.01324503	80.53835000
3.58199527	0.00427259	80.53835000
3.62199527	0.00427259	80.53835000
3.66199527	-0.01324503	80.53835000
3.70199527	-0.01324503	80.53835000
3.74199527	-0.01324503	80.53835000
3.78199527	-0.01324503	80.53835000
3.82199527	0.00427259	80.53835000
3.86199527	-0.01324503	80.53835000
3.90199527	-0.01324503	80.53835000
3.94199527	-0.01324503	80.53835000
3.98199527	-0.01324503	80.53835000
4.02199527	-0.01324503	80.53835000
4.06199527	-0.01324503	84.96352000
4.10199527	0.00427259	80.53835000
4.14199527	-0.01324503	84.96352000
4.18199527	-0.01324503	80.53835000
4.22199527	-0.01324503	84.96352000
4.26199527	-0.01324503	80.53835000
4.30199527	-0.01324503	80.53835000
4.34199527	-0.01324503	84.96352000
4.38199527	0.00427259	80.53835000
4.42199527	-0.01324503	84.96352000
4.46199527	-0.01324503	84.96352000
4.50199527	0.00427259	84.96352000
4.54199527	-0.01324503	80.53835000
4.58199527	-0.01324503	84.96352000
4.62199527	-0.01324503	84.96352000
4.66199527	-0.01324503	84.96352000
4.70199527	-0.01324503	84.96352000
4.74199527	-0.01324503	84.96352000
4.78199527	-0.01324503	80.53835000
4.82199527	-0.01324503	84.96352000
4.86199527	-0.01324503	84.96352000
4.90199526	-0.01324503	84.96352000
4.94199526	-0.01324503	84.96352000
4.98199526	-0.01324503	84.96352000
5.02199526	-0.01324503	80.53835000
5.06199526	-0.01324503	84.96352000
5.10199526	-0.01324503	84.96352000
5.14199526	-0.01324503	84.96352000
5.18199526	-0.01324503	84.96352000
5.22199526	-0.01324503	84.96352000
5.26199526	-0.01324503	84.96352000
5.30199526	-0.01324503	84.96352000
5.34199526	-0.01324503	84.96352000
5.38199526	-0.01324503	84.96352000
5.42199526	-0.01324503	84.96352000
5.46199526	-0.01324503	84.96352000
5.50199526	-0.01324503	84.96352000
5.54199526	-0.01324503	89.40398000
5.58199526	0.00427259	89.40398000
5.62199526	-0.01324503	89.40398000
5.66199526	-0.01324503	84.96352000
5.70199526	-0.01324503	89.40398000
5.74199526	-0.01324503	89.40398000
5.78199526	-0.01324503	84.96352000
5.82199526	-0.01324503	84.96352000
5.86199526	-0.01324503	84.96352000
5.90199526	-0.01324503	89.40398000
5.94199526	-0.01324503	89.40398000
5.98199526	-0.01324503	89.40398000
6.02199526	-0.01324503	89.40398000
6.06199526	-0.01324503	84.96352000
6.10199526	-0.01324503	89.40398000
6.14199526	-0.01324503	84.96352000
6.18199526	-0.01324503	89.40398000
6.22199526	-0.01324503	89.40398000
6.26199526	-0.01324503	89.40398000
6.30199526	-0.01324503	89.40398000
6.34199526	-0.01324503	89.40398000
6.38199526	-0.01324503	89.40398000
6.42199526	-0.01324503	89.40398000
6.46199526	-0.01324503	89.40398000
6.50199526	-0.01324503	89.40398000
6.54199525	-0.01324503	89.40398000
6.58199525	-0.01324503	89.40398000
6.62199525	-0.01324503	89.40398000
6.66199525	-0.01324503	89.40398000
6.70199525	-0.01324503	89.40398000
6.74199525	-0.01324503	89.40398000
6.78199525	0.00427259	89.40398000
6.82199525	-0.01324503	89.40398000
6.86199525	-0.01324503	93.84441000
6.90199525	0.00427259	89.40398000
6.94199525	-0.01324503	89.40398000
6.98199525	-0.01324503	89.40398000
7.02199525	-0.01324503	93.84441000
7.06199525	-0.01324503	93.84441000
7.10199525	-0.01324503	84.96352000
7.14199525	-0.01324503	89.40398000
7.18199525	-0.01324503	89.40398000
7.22199525	-0.01324503	89.40398000
7.26199525	-0.01324503	89.40398000
7.30199525	-0.01324503	93.84441000
7.34199525	-0.01324503	89.40398000
7.38199525	-0.01324503	93.84441000
7.42199525	-0.01324503	89.40398000
7.46199525	-0.01324503	93.84441000
7.50199525	-0.01324503	89.40398000
7.54199525	-0.01324503	93.84441000
7.58199525	-0.01324503	89.40398000
7.62199525	-0.01324503	89.40398000
7.66199525	0.00427259	93.84441000
7.70199525	-0.01324503	89.40398000
7.74199525	-0.01324503	93.84441000
7.78199525	-0.01324503	89.40398000
7.82199525	-0.01324503	89.40398000
7.86199525	-0.01324503	89.40398000
7.90199525	-0.01324503	89.40398000
7.94199525	-0.01324503	93.84441000
7.98199525	-0.01324503	89.40398000
8.02199525	-0.01324503	93.84441000
8.06199525	-0.01324503	89.40398000
8.10199525	-0.01324503	93.84441000
8.14199525	-0.01324503	89.40398000
8.18199524	-0.01324503	89.40398000
8.22199524	-0.01324503	89.40398000
8.26199524	-0.01324503	89.40398000
8.30199524	-0.01324503	89.40398000
8.34199524	-0.01324503	93.84441000
8.38199524	-0.01324503	93.84441000
8.42199524	-0.01324503	89.40398000
8.46199524	-0.01324503	89.40398000
8.50199524	-0.01324503	89.40398000
8.54199524	-0.01324503	89.40398000
8.58199524	-0.01324503	89.40398000
8.62199524	0.00427259	89.40398000
8.66199524	-0.01324503	89.40398000
8.70199524	-0.01324503	93.84441000
8.74199524	-0.01324503	93.84441000
8.78199524	-0.01324503	93.84441000
8.82199524	-0.01324503	93.84441000
8.86199524	-0.01324503	89.40398000
8.90199524	-0.01324503	93.84441000
8.94199524	-0.01324503	89.40398000
8.98199524	-0.01324503	89.40398000
9.02199524	-0.01324503	89.40398000
9.06199524	-0.01324503	93.84441000
9.10199524	-0.01324503	89.40398000
9.14199524	-0.01324503	93.84441000
9.18199524	-0.01324503	89.40398000
9.22199524	-0.01324503	84.96352000
9.26199524	-0.01324503	93.84441000
9.30199524	-0.01324503	89.40398000
9.34199524	-0.01324503	93.84441000
9.38199524	-0.01324503	89.40398000
9.42199524	-0.01324503	93.84441000
9.46199524	-0.01324503	89.40398000
9.50199524	-0.01324503	89.40398000
9.54199524	-0.01324503	89.40398000
9.58199524	-0.01324503	89.40398000
9.62199524	-0.01324503	89.40398000
9.66199524	-0.01324503	89.40398000
9.70199524	-0.01324503	89.40398000
9.74199524	-0.01324503	89.40398000
9.78199524	-0.01324503	89.40398000
9.82199523	-0.01324503	89.40398000
9.86199523	-0.01324503	89.40398000
9.90199523	-0.01324503	89.40398000
9.94199523	-0.01324503	89.40398000
9.98199523	-0.01324503	89.40398000
10.02199523	-0.01324503	84.96352000
10.06199523	-0.01324503	89.40398000
10.10199523	-0.01324503	89.40398000
10.14199523	-0.01324503	89.40398000
10.18199523	-0.01324503	89.40398000
10.22199523	-0.01324503	89.40398000
10.26199523	-0.01324503	84.96352000
10.30199523	-0.01324503	89.40398000
10.34199523	0.00427259	84.96352000
10.38199523	-0.01324503	89.40398000
10.42199523	-0.01324503	84.96352000
10.46199523	-0.01324503	89.40398000
10.50199523	-0.01324503	84.96352000
10.54199523	-0.01324503	84.96352000
10.58199523	-0.01324503	84.96352000
10.62199523	-0.01324503	84.96352000
10.66199523	0.00427259	84.96352000
10.70199523	0.00427259	89.40398000
10.74199523	-0.01324503	84.96352000
10.78199523	-0.01324503	84.96352000
10.82199523	-0.01324503	89.40398000
10.86199523	-0.01324503	84.96352000
10.90199523	-0.01324503	84.96352000
10.94199523	-0.01324503	84.96352000
10.98199523	-0.01324503	84.96352000
11.02199523	-0.01324503	84.96352000
11.06199523	0.00427259	84.96352000
11.10199523	-0.01324503	84.96352000
11.14199523	-0.01324503	84.96352000
11.18199523	-0.01324503	84.96352000
11.22199523	-0.01324503	89.40398000
11.26199523	-0.01324503	89.40398000
11.30199523	-0.01324503	84.96352000
11.34199523	-0.01324503	80.53835000
11.38199523	-0.01324503	84.96352000
11.42199523	-0.01324503	84.96352000
11.46199522	-0.01324503	89.40398000
11.50199522	-0.01324503	84.96352000
11.54199522	-0.01324503	84.96352000
11.58199522	-0.01324503	84.96352000
11.62199522	-0.01324503	84.96352000
11.66199522	-0.01324503	84.96352000
11.70199522	-0.01324503	84.96352000
11.74199522	-0.01324503	84.96352000
11.78199522	0.00427259	84.96352000
11.82199522	0.00427259	84.96352000
11.86199522	0.00427259	84.96352000
11.90199522	-0.01324503	89.40398000
11.94199522	-0.03076266	49.47050000
11.98199522	-0.03076266	71.65746000
12.02199522	-0.08337657	80.53835000
12.06199522	-0.03076266	93.84441000
12.10199522	-0.03076266	93.84441000
12.14199522	-0.01324503	84.96352000
12.18199522	0.00427259	89.40398000
12.22199522	-0.01324503	80.53835000
12.26199522	-0.01324503	80.53835000
12.30199522	-0.01324503	84.96352000
12.34199522	-0.01324503	84.96352000
12.38199522	-0.01324503	80.53835000
12.42199522	-0.01324503	84.96352000
12.46199522	0.00427259	84.96352000
12.50199522	-0.01324503	84.96352000
12.54199522	-0.01324503	80.53835000
12.58199522	-0.01324503	84.96352000
12.62199522	-0.01324503	84.96352000
12.66199522	-0.01324503	84.96352000
12.70199522	-0.01324503	84.96352000
12.74199522	-0.01324503	84.96352000
12.78199522	-0.01324503	84.96352000
12.82199522	-0.01324503	84.96352000
12.86199522	-0.01324503	84.96352000
12.90199522	-0.01324503	80.53835000
12.94199522	-0.01324503	84.96352000
12.98199522	-0.01324503	84.96352000
13.02199522	-0.01324503	84.96352000
13.06199522	-0.01324503	84.96352000
13.10199521	-0.01324503	84.96352000
13.14199521	-0.01324503	80.53835000
13.18199521	-0.01324503	84.96352000
13.22199521	-0.01324503	80.53835000
13.26199521	-0.01324503	84.96352000
13.30199521	-0.01324503	84.96352000
13.34199521	-0.01324503	84.96352000
13.38199521	-0.01324503	84.96352000
13.42199521	-0.01324503	80.53835000
13.46199521	-0.01324503	84.96352000
13.50199521	-0.01324503	80.53835000
13.54199521	-0.01324503	84.96352000
13.58199521	-0.01324503	76.09790000
13.62199521	-0.01324503	84.96352000
13.66199521	-0.01324503	80.53835000
13.70199521	-0.01324503	84.96352000
13.74199521	-0.01324503	80.53835000
13.78199521	-0.01324503	80.53835000
13.82199521	-0.01324503	80.53835000
13.86199521	-0.01324503	80.53835000
13.90199521	-0.01324503	80.53835000
13.94199521	-0.01324503	80.53835000
13.98199521	0.00427259	84.96352000
14.02199521	0.00427259	80.53835000
14.06199521	0.00427259	80.53835000
14.10199521	-0.01324503	80.53835000
14.14199521	-0.01324503	80.53835000
14.18199521	-0.01324503	84.96352000
14.22199521	-0.01324503	80.53835000
14.26199521	-0.01324503	80.53835000
14.30199521	-0.01324503	80.53835000
14.34199521	-0.01324503	76.09790000
14.38199521	-0.01324503	84.96352000
14.42199521	-0.01324503	84.96352000
14.46199521	-0.01324503	80.53835000
14.50199521	-0.01324503	76.09790000
14.54199521	-0.01324503	80.53835000
14.58199521	-0.01324503	80.53835000
14.62199521	-0.01324503	80.53835000
14.66199521	-0.01324503	80.53835000
14.70199521	-0.01324503	80.53835000
14.74199521	-0.01324503	80.53835000
14.78199520	0.00427259	76.09790000
14.82199520	-0.01324503	80.53835000
14.86199520	-0.01324503	76.09790000
14.90199520	-0.01324503	76.09790000
14.94199520	-0.01324503	76.09790000
14.98199520	-0.01324503	76.09790000
15.02199520	-0.01324503	80.53835000
15.06199520	-0.01324503	76.09790000
15.10199520	-0.01324503	76.09790000
15.14199520	-0.01324503	76.09790000
15.18199520	-0.01324503	80.53835000
15.22199520	-0.01324503	76.09790000
15.26199520	-0.01324503	76.09790000
15.30199520	-0.01324503	76.09790000
15.34199520	-0.01324503	76.09790000
15.38199520	-0.01324503	76.09790000
15.42199520	-0.01324503	76.09790000
15.46199520	0.00427259	76.09790000
15.50199520	-0.01324503	80.53835000
15.54199520	-0.01324503	71.65746000
15.58199520	-0.01324503	80.53835000
15.62199520	-0.01324503	76.09790000
15.66199520	-0.01324503	76.09790000
15.70199520	-0.01324503	76.09790000
15.74199520	-0.01324503	76.09790000
15.78199520	0.00427259	76.09790000
15.82199520	-0.01324503	76.09790000
15.86199520	-0.01324503	76.09790000
15.90199520	-0.01324503	76.09790000
15.94199520	-0.01324503	76.09790000
15.98199520	-0.01324503	76.09790000
16.02199520	-0.01324503	76.09790000
16.06199520	-0.01324503	76.09790000
16.10199520	-0.01324503	76.09790000
16.14199520	-0.01324503	76.09790000
16.18199520	0.00427259	76.09790000
16.22199520	-0.01324503	76.09790000
16.26199520	-0.01324503	76.09790000
16.30199520	-0.01324503	71.65746000
16.34199520	-0.01324503	71.65746000
16.38199520	-0.01324503	71.65746000
16.42199519	-0.01324503	76.09790000
16.46199519	-0.01324503	76.09790000
16.50199519	-0.01324503	76.09790000
16.54199519	-0.01324503	76.09790000
16.58199519	-0.01324503	71.65746000
16.62199519	0.00427259	76.09790000
16.66199519	-0.01324503	67.21702000
16.70199519	-0.03076266	67.21702000
16.74199519	-0.06579791	36.16443000
16.78199519	-0.04828028	71.65746000
16.82199519	-0.01324503	76.09790000
16.86199519	-0.03076266	71.65746000
16.90199519	-0.03076266	76.09790000
16.94199519	-0.03076266	62.79184000
16.98199519	-0.01324503	71.65746000
17.02199519	-0.01324503	71.65746000
17.06199519	-0.01324503	76.09790000
17.10199519	-0.01324503	76.09790000
17.14199519	0.00427259	76.09790000
17.18199519	-0.01324503	67.21702000
17.22199519	-0.01324503	71.65746000
17.26199519	-0.01324503	67.21702000
17.30199519	0.00427259	76.09790000
17.34199519	0.00427259	71.65746000
17.38199519	-0.01324503	71.65746000
17.42199519	-0.01324503	67.21702000
17.46199519	-0.01324503	67.21702000
17.50199519	-0.01324503	71.65746000
17.54199519	-0.01324503	71.65746000
17.58199519	-0.01324503	71.65746000
17.62199519	-0.01324503	71.65746000
17.66199519	-0.01324503	67.21702000
17.70199519	-0.01324503	71.65746000
17.74199519	-0.01324503	71.65746000
17.78199519	-0.01324503	71.65746000
17.82199519	-0.01324503	67.21702000
17.86199519	0.00427259	67.21702000
17.90199519	-0.01324503	67.21702000
17.94199519	-0.01324503	67.21702000
17.98199519	-0.01324503	67.21702000
18.02199519	-0.01324503	67.21702000
18.06199518	-0.01324503	71.65746000
18.10199518	-0.01324503	67.21702000
18.14199518	-0.01324503	67.21702000
18.18199518	0.00427259	67.21702000
18.22199518	-0.01324503	67.21702000
18.26199518	-0.01324503	67.21702000
18.30199518	-0.01324503	67.21702000
18.34199518	-0.01324503	67.21702000
18.38199518	-0.01324503	67.21702000
18.42199518	-0.01324503	62.79184000
18.46199518	0.00427259	67.21702000
18.50199518	-0.01324503	67.21702000
18.54199518	-0.01324503	67.21702000
18.58199518	-0.01324503	67.21702000
18.62199518	-0.01324503	67.21702000
18.66199518	-0.01324503	67.21702000
18.70199518	-0.01324503	58.35139000
18.74199518	-0.01324503	67.21702000
18.78199518	0.00427259	67.21702000
18.82199518	-0.01324503	67.21702000
18.86199518	-0.01324503	62.79184000
18.90199518	-0.01324503	67.21702000
18.94199518	-0.01324503	67.21702000
18.98199518	-0.01324503	67.21702000
19.02199518	-0.01324503	62.79184000
19.06199518	-0.01324503	62.79184000
19.10199518	-0.01324503	67.21702000
19.14199518	-0.01324503	62.79184000
19.18199518	-0.01324503	62.79184000
19.22199518	-0.01324503	62.79184000
19.26199518	-0.01324503	67.21702000
19.30199518	0.00427259	67.21702000
19.34199518	0.00427259	67.21702000
19.38199518	-0.01324503	58.35139000
19.42199518	-0.01324503	62.79184000
19.46199518	-0.01324503	67.21702000
19.50199518	-0.01324503	62.79184000
19.54199518	-0.01324503	62.79184000
19.58199518	-0.01324503	62.79184000
19.62199518	-0.01324503	58.35139000
19.66199518	-0.01324503	62.79184000
19.70199517	0.00427259	67.21702000
19.74199517	-0.01324503	53.91095000
19.78199517	-0.01324503	67.21702000
19.82199517	-0.01324503	62.79184000
19.86199517	-0.01324503	62.79184000
19.90199517	-0.01324503	62.79184000
19.94199517	-0.01324503	62.79184000
19.98199517	0.00427259	58.35139000
20.02199517	0.00427259	62.79184000
20.06199517	-0.01324503	58.35139000
20.10199517	-0.01324503	62.79184000
20.14199517	-0.01324503	58.35139000
20.18199517	-0.01324503	58.35139000
20.22199517	0.00427259	58.35139000
20.26199517	-0.01324503	58.35139000
20.30199517	-0.01324503	62.79184000
20.34199517	-0.01324503	58.35139000
20.38199517	-0.01324503	58.35139000
20.42199517	-0.01324503	58.35139000
20.46199517	-0.01324503	62.79184000
