time	V(vout)	V(n001)
9.285774304403954e-003	-7.581116e+000	9.748439e-001
9.305305554403953e-003	-7.312786e+000	9.402287e-001
9.324836804403953e-003	-6.934464e+000	8.914716e-001
9.344368054403952e-003	-6.451840e+000	8.293059e-001
9.363899304403952e-003	-5.872176e+000	7.546666e-001
9.383430554403952e-003	-5.204187e+000	6.686766e-001
9.402961804403951e-003	-4.457923e+000	5.726289e-001
9.422493054403951e-003	-3.644608e+000	4.679684e-001
9.442024304403950e-003	-2.776474e+000	3.562692e-001
9.461555554403950e-003	-1.866580e+000	2.392114e-001
9.481086804403949e-003	-9.286109e-001	1.185556e-001
9.500618054403949e-003	2.332529e-002	-3.883341e-003
9.520149304403949e-003	9.749104e-001	-1.262639e-001
9.539680554403948e-003	1.911832e+000	-2.467453e-001
9.559211804403948e-003	2.819997e+000	-3.635155e-001
9.578743054403947e-003	3.685747e+000	-4.748180e-001
9.598274304403947e-003	4.496060e+000	-5.789788e-001
9.617805554403947e-003	5.238748e+000	-6.744313e-001
9.637336804403946e-003	5.902640e+000	-7.597396e-001
9.656868054403946e-003	6.477751e+000	-8.336208e-001
9.676399304403945e-003	6.955431e+000	-8.949636e-001
9.695930554403945e-003	7.328496e+000	-9.428452e-001
9.715461804403944e-003	7.591333e+000	-9.765456e-001
9.734993054403944e-003	7.739990e+000	-9.955578e-001
9.754524304403944e-003	7.774762e+000	-9.995960e-001
9.772366625851658e-003	7.702011e+000	-9.901414e-001
9.791897875851658e-003	7.509102e+000	-9.655488e-001
9.811429125851657e-003	7.205772e+000	-9.264335e-001
9.830960375851657e-003	6.794061e+000	-8.733838e-001
9.850491625851656e-003	6.280160e+000	-8.071975e-001
9.870022875851656e-003	5.671800e+000	-7.288702e-001
9.889554125851656e-003	4.978130e+000	-6.395801e-001
9.909085375851655e-003	4.209585e+000	-5.406700e-001
9.928616625851655e-003	3.377723e+000	-4.336279e-001
9.948147875851654e-003	2.495058e+000	-3.200635e-001
9.967679125851654e-003	1.574864e+000	-2.016851e-001
9.987210375851654e-003	6.309839e-001	-8.027311e-002
1.000674162585165e-002	-3.223870e-001	4.234622e-002
1.002627287585165e-002	-1.270909e+000	1.643286e-001
1.004580412585165e-002	-2.200315e+000	2.838394e-001
1.006533537585165e-002	-3.096626e+000	3.990809e-001
1.008486662585165e-002	-3.946360e+000	5.083199e-001
1.010439787585165e-002	-4.736738e+000	6.099133e-001
1.012392912585165e-002	-5.455871e+000	7.023330e-001
1.014346037585165e-002	-6.092942e+000	7.841890e-001
1.016299162585165e-002	-6.638371e+000	8.542501e-001
1.018252287585165e-002	-7.083951e+000	9.114624e-001
1.020205412585165e-002	-7.422984e+000	9.549655e-001
1.022158537585165e-002	-7.650368e+000	9.841051e-001
1.024111662585165e-002	-7.762684e+000	9.984427e-001
1.026064787585165e-002	-7.758242e+000	9.977629e-001
1.028017912585165e-002	-7.637108e+000	9.820758e-001
1.029971037585165e-002	-7.401105e+000	9.516173e-001
1.031924162585165e-002	-7.053782e+000	9.068456e-001
1.033877287585165e-002	-6.600364e+000	8.484342e-001
1.035830412585165e-002	-6.047669e+000	7.772614e-001
1.037783537585165e-002	-5.404012e+000	6.943980e-001
1.039736662585165e-002	-4.679073e+000	6.010901e-001
1.041689787585164e-002	-3.883757e+000	4.987414e-001
1.043642912585164e-002	-3.030025e+000	3.888910e-001
1.045596037585164e-002	-2.130719e+000	2.731915e-001
1.047549162585164e-002	-1.199365e+000	1.533828e-001
1.049502287585164e-002	-2.499722e-001	3.126710e-002
1.051455412585164e-002	7.031806e-001	-9.131887e-002
1.053408537585164e-002	1.645757e+000	-2.125313e-001
1.055361662585164e-002	2.563579e+000	-3.305471e-001
1.057314787585164e-002	3.442842e+000	-4.435911e-001
1.059267912585164e-002	4.270322e+000	-5.499632e-001
1.061221037585164e-002	5.033572e+000	-6.480632e-001
1.063174162585164e-002	5.721112e+000	-7.364158e-001
1.065127287585164e-002	6.322602e+000	-8.136920e-001
1.067080412585164e-002	6.828995e+000	-8.787295e-001
1.069033537585164e-002	7.232673e+000	-9.305502e-001
1.070986662585164e-002	7.527565e+000	-9.683744e-001
1.072939787585164e-002	7.715005e+000	-9.916334e-001
1.074507072084618e-002	7.778747e+000	-9.995204e-001
1.076316738315329e-002	7.751303e+000	-9.965796e-001
1.078269863315329e-002	7.613059e+000	-9.789690e-001
1.080222988315329e-002	7.362461e+000	-9.466338e-001
1.082176113315329e-002	7.001123e+000	-9.000603e-001
1.084129238315329e-002	6.534482e+000	-8.399491e-001
1.086082363315329e-002	5.969557e+000	-7.672042e-001
1.088035488315329e-002	5.314843e+000	-6.829200e-001
1.089988613315329e-002	4.580189e+000	-5.883639e-001
1.091941738315328e-002	3.776644e+000	-4.849583e-001
1.093894863315328e-002	2.916296e+000	-3.742585e-001
1.095847988315328e-002	2.012084e+000	-2.579295e-001
1.097801113315328e-002	1.077608e+000	-1.377210e-001
1.099754238315328e-002	1.269245e-001	-1.544105e-002
1.101707363315328e-002	-8.256681e-001	1.070712e-001
1.103660488315328e-002	-1.765842e+000	2.279729e-001
1.105613613315328e-002	-2.679455e+000	3.454458e-001
1.107566738315328e-002	-3.552767e+000	4.577228e-001
1.109519863315328e-002	-4.372642e+000	5.631152e-001
1.111472988315328e-002	-5.126748e+000	6.600378e-001
1.113426113315328e-002	-5.803743e+000	7.470329e-001
1.115379238315328e-002	-6.393445e+000	8.227919e-001
1.117332363315328e-002	-6.886983e+000	8.861753e-001
1.119285488315328e-002	-7.276936e+000	9.362299e-001
1.121238613315328e-002	-7.557436e+000	9.722027e-001
1.123191738315328e-002	-7.729688e+000	9.935526e-001
1.124782757363982e-002	-7.783665e+000	9.999068e-001
1.126419250699283e-002	-7.749644e+000	9.960266e-001
1.128372375699283e-002	-7.602728e+000	9.776346e-001
1.130325500699283e-002	-7.346209e+000	9.445381e-001
1.132278625699283e-002	-6.979195e+000	8.972349e-001
1.134231750699283e-002	-6.507208e+000	8.364363e-001
1.136184875699283e-002	-5.937346e+000	7.630571e-001
1.138138000699283e-002	-5.278180e+000	6.782007e-001
1.140091125699282e-002	-4.539625e+000	5.831435e-001
1.142044250699282e-002	-3.732791e+000	4.793154e-001
1.143997375699282e-002	-2.869812e+000	3.682778e-001
1.145950500699282e-002	-1.963668e+000	2.517011e-001
1.147903625699282e-002	-1.027989e+000	1.313385e-001
1.149856750699282e-002	-7.684859e-002	9.000498e-003
1.151809875699282e-002	8.754477e-001	-1.134729e-001
1.153763000699282e-002	1.814576e+000	-2.342396e-001
1.155716125699282e-002	2.726412e+000	-3.514830e-001
1.157669250699282e-002	3.597239e+000	-4.634399e-001
1.159622375699282e-002	4.413961e+000	-5.684262e-001
1.161575500699282e-002	5.164292e+000	-6.648628e-001
1.163528625699282e-002	5.836948e+000	-7.512993e-001
1.165481750699282e-002	6.421811e+000	-8.264355e-001
1.167434875699282e-002	6.910084e+000	-8.891414e-001
1.169388000699282e-002	7.294423e+000	-9.384738e-001
1.171341125699282e-002	7.569048e+000	-9.736906e-001
1.173294250699282e-002	7.734288e+000	-9.942622e-001
1.174949675176921e-002	7.784948e+000	-9.999950e-001
1.176481295143126e-002	7.748484e+000	-9.956719e-001
1.178434420143126e-002	7.596322e+000	-9.768074e-001
1.180387545143126e-002	7.336224e+000	-9.432507e-001
1.182340670143126e-002	6.965782e+000	-8.955067e-001
1.184293795143126e-002	6.490568e+000	-8.342934e-001
1.186246920143126e-002	5.917730e+000	-7.605316e-001
1.188200045143126e-002	5.255883e+000	-6.753307e-001
1.190153170143126e-002	4.514983e+000	-5.799722e-001
1.192106295143126e-002	3.706173e+000	-4.758904e-001
1.194059420143125e-002	2.841620e+000	-3.646507e-001
1.196012545143125e-002	1.934325e+000	-2.479263e-001
1.197965670143125e-002	9.979370e-001	-1.274729e-001
1.199918795143125e-002	4.653907e-002	-5.102229e-003
1.201871920143125e-002	-9.055587e-001	1.173452e-001
1.203825045143125e-002	-1.844036e+000	2.380277e-001
1.205778170143125e-002	-2.754777e+000	3.551300e-001
1.207731295143125e-002	-3.624083e+000	4.668908e-001
1.209684420143125e-002	-4.438880e+000	5.716292e-001
1.211637545143125e-002	-5.186912e+000	6.677697e-001
1.213590670143125e-002	-5.856928e+000	7.538664e-001
1.215543795143125e-002	-6.438850e+000	8.286241e-001
1.217496920143125e-002	-6.923926e+000	8.909187e-001
1.219450045143125e-002	-7.304861e+000	9.398129e-001
1.221403170143125e-002	-7.575924e+000	9.745715e-001
1.223356295143125e-002	-7.736915e+000	9.946716e-001
1.225050697305935e-002	-7.784529e+000	9.999949e-001
1.226582551308842e-002	-7.743767e+000	9.950604e-001
1.228535676308842e-002	-7.585619e+000	9.754253e-001
1.230488801308842e-002	-7.319690e+000	9.411189e-001
1.232441926308842e-002	-6.943666e+000	8.926572e-001
1.234395051308842e-002	-6.463202e+000	8.307690e-001
1.236348176308842e-002	-5.885525e+000	7.563853e-001
1.238301301308842e-002	-5.219325e+000	6.706249e-001
1.240254426308842e-002	-4.474620e+000	5.747777e-001
1.242207551308842e-002	-3.662613e+000	4.702853e-001
1.244160676308842e-002	-2.795518e+000	3.587193e-001
1.246113801308842e-002	-1.886375e+000	2.417579e-001
1.248066926308842e-002	-9.488598e-001	1.211602e-001
1.250020051308842e-002	2.927236e-003	-1.259861e-003
1.251973176308842e-002	9.546700e-001	-1.236610e-001
1.253926301308842e-002	1.892053e+000	-2.442021e-001
1.255879426308842e-002	2.800978e+000	-3.610702e-001
1.257832551308842e-002	3.667774e+000	-4.725074e-001
1.259785676308842e-002	4.479403e+000	-5.768378e-001
1.261738801308841e-002	5.223657e+000	-6.724919e-001
1.263691926308841e-002	5.889343e+000	-7.580311e-001
1.265645051308841e-002	6.466447e+000	-8.321689e-001
1.267598176308841e-002	6.946291e+000	-8.937901e-001
1.269551301308841e-002	7.321656e+000	-9.419677e-001
1.271504426308841e-002	7.586897e+000	-9.759774e-001
1.273457551308841e-002	7.738025e+000	-9.953074e-001
1.275410676308841e-002	7.775690e+000	-9.996671e-001
1.277168683210418e-002	7.706956e+000	-9.907306e-001
1.279121808210418e-002	7.517647e+000	-9.666515e-001
1.281074933210418e-002	7.218182e+000	-9.280330e-001
1.283028058210418e-002	6.810147e+000	-8.754560e-001
1.284981183210418e-002	6.299683e+000	-8.097113e-001
1.286934308210417e-002	5.694464e+000	-7.317879e-001
1.288887433210417e-002	5.003595e+000	-6.428577e-001
1.290840558210417e-002	4.237468e+000	-5.442582e-001
1.292793683210417e-002	3.407605e+000	-4.374727e-001
1.294746808210417e-002	2.526489e+000	-3.241071e-001
1.296699933210417e-002	1.607372e+000	-2.058667e-001
1.298653058210417e-002	6.640784e-001	-8.452986e-002
1.300606183210417e-002	-2.892029e-001	3.807840e-002
1.302559308210417e-002	-1.238134e+000	1.601139e-001
1.304512433210417e-002	-2.168442e+000	2.797412e-001
1.306465558210417e-002	-3.066135e+000	3.951609e-001
1.308418683210417e-002	-3.917710e+000	5.046370e-001
1.310371808210417e-002	-4.710359e+000	6.065229e-001
1.312324933210417e-002	-5.432160e+000	6.992862e-001
1.314278058210417e-002	-6.072257e+000	7.815315e-001
1.316231183210417e-002	-6.621020e+000	8.520218e-001
1.318184308210417e-002	-7.070199e+000	9.096970e-001
1.320137433210417e-002	-7.413034e+000	9.536895e-001
1.322090558210417e-002	-7.644372e+000	9.833375e-001
1.324043683210417e-002	-7.760731e+000	9.981953e-001
1.325996808210417e-002	-7.760362e+000	9.980393e-001
1.327949933210417e-002	-7.643269e+000	9.828718e-001
1.329903058210417e-002	-7.411214e+000	9.529211e-001
1.331856183210417e-002	-7.067688e+000	9.086375e-001
1.333809308210416e-002	-6.617857e+000	8.506872e-001
1.335762433210416e-002	-6.068486e+000	7.799417e-001
1.337715558210416e-002	-5.427840e+000	6.974652e-001
1.339668683210416e-002	-4.705554e+000	6.044982e-001
1.341621808210416e-002	-3.912491e+000	5.024390e-001
1.343574933210416e-002	-3.060582e+000	3.928225e-001
1.345528058210416e-002	-2.162638e+000	2.772977e-001
1.347481183210416e-002	-1.232167e+000	1.576021e-001
1.349434308210416e-002	-2.831626e-001	3.553598e-002
1.351387433210416e-002	6.701004e-001	-8.706462e-002
1.353340558210416e-002	1.613284e+000	-2.083557e-001
1.355293683210416e-002	2.532203e+000	-3.265129e-001
1.357246808210416e-002	3.413034e+000	-4.397591e-001
1.359199933210416e-002	4.242530e+000	-5.463908e-001
1.361153058210416e-002	5.008215e+000	-6.448044e-001
1.363106183210416e-002	5.698572e+000	-7.335194e-001
1.365059308210416e-002	6.303216e+000	-8.112017e-001
1.367012433210416e-002	6.813055e+000	-8.766828e-001
1.368965558210416e-002	7.220419e+000	-9.289777e-001
1.370918683210416e-002	7.519182e+000	-9.672999e-001
1.372871808210416e-002	7.709978e+000	-9.910730e-001
1.374481803700244e-002	7.777554e+000	-9.994700e-001
1.376307338514039e-002	7.751439e+000	-9.966282e-001
1.378260463514039e-002	7.613991e+000	-9.790893e-001
1.380213588514039e-002	7.363935e+000	-9.468240e-001
1.382166713514038e-002	7.003119e+000	-9.003175e-001
1.384119838514038e-002	6.536970e+000	-8.402694e-001
1.386072963514038e-002	5.972498e+000	-7.675830e-001
1.388026088514038e-002	5.318193e+000	-6.833513e-001
1.389979213514038e-002	4.583899e+000	-5.888414e-001
1.391932338514038e-002	3.780658e+000	-4.854747e-001
1.393885463514038e-002	2.920552e+000	-3.748061e-001
1.395838588514038e-002	2.016519e+000	-2.585001e-001
1.397791713514038e-002	1.082156e+000	-1.383060e-001
1.399744838514038e-002	1.315159e-001	-1.603158e-002
1.401697963514038e-002	-8.211018e-001	1.064839e-001
1.403651088514038e-002	-1.761369e+000	2.273978e-001
1.405604213514038e-002	-2.675144e+000	3.448914e-001
1.407557338514038e-002	-3.548682e+000	4.571976e-001
1.409510463514038e-002	-4.368844e+000	5.626270e-001
1.411463588514038e-002	-5.123295e+000	6.595941e-001
1.413416713514038e-002	-5.800686e+000	7.466401e-001
1.415369838514038e-002	-6.390831e+000	8.224561e-001
1.417322963514038e-002	-6.884851e+000	8.859015e-001
1.419276088514038e-002	-7.275317e+000	9.360222e-001
1.421229213514038e-002	-7.556355e+000	9.720642e-001
1.423182338514038e-002	-7.729250e+000	9.934855e-001
1.424767451722473e-002	-7.783509e+000	9.998932e-001
1.426413560915490e-002	-7.749744e+000	9.960584e-001
1.428366685915490e-002	-7.603310e+000	9.777098e-001
1.430319810915490e-002	-7.347118e+000	9.446554e-001
1.432272935915490e-002	-6.980420e+000	8.973926e-001
1.434226060915490e-002	-6.508729e+000	8.366322e-001
1.436179185915490e-002	-5.939140e+000	7.632881e-001
1.438132310915490e-002	-5.280221e+000	6.784633e-001
1.440085435915490e-002	-4.541882e+000	5.834339e-001
1.442038560915490e-002	-3.735229e+000	4.796291e-001
1.443991685915490e-002	-2.872395e+000	3.686102e-001
1.445944810915490e-002	-1.966357e+000	2.520471e-001
1.447897935915490e-002	-1.030744e+000	1.316929e-001
1.449851060915490e-002	-7.962807e-002	9.357982e-003
1.451804185915490e-002	8.726857e-001	-1.131177e-001
1.453757310915490e-002	1.811873e+000	-2.338920e-001
1.455710435915490e-002	2.723808e+000	-3.511483e-001
1.457663560915490e-002	3.594775e+000	-4.631231e-001
1.459616685915490e-002	4.411673e+000	-5.681320e-001
1.461569810915490e-002	5.162214e+000	-6.645957e-001
1.463522935915490e-002	5.835112e+000	-7.510633e-001
1.465476060915490e-002	6.420243e+000	-8.262342e-001
1.467429185915490e-002	6.908809e+000	-8.889777e-001
1.469382310915490e-002	7.293461e+000	-9.383502e-001
1.471335435915490e-002	7.568412e+000	-9.736091e-001
1.473288560915489e-002	7.734041e+000	-9.942239e-001
1.474940410818508e-002	7.784897e+000	-9.999930e-001
1.476477851717994e-002	7.748551e+000	-9.956920e-001
1.478430976717994e-002	7.596680e+000	-9.768536e-001
1.480384101717993e-002	7.336781e+000	-9.433225e-001
1.482337226717993e-002	6.966529e+000	-8.956029e-001
1.484290351717993e-002	6.491495e+000	-8.344127e-001
1.486243476717993e-002	5.918821e+000	-7.606721e-001
1.488196601717993e-002	5.257123e+000	-6.754903e-001
1.490149726717993e-002	4.516353e+000	-5.801485e-001
1.492102851717993e-002	3.707652e+000	-4.760807e-001
1.494055976717993e-002	2.843185e+000	-3.648522e-001
1.496009101717993e-002	1.935955e+000	-2.481359e-001
1.497962226717993e-002	9.996053e-001	-1.276875e-001
1.499915351717993e-002	4.822125e-002	-5.318583e-003
1.501868476717993e-002	-9.038879e-001	1.171304e-001
1.503821601717993e-002	-1.842402e+000	2.378176e-001
1.505774726717993e-002	-2.753204e+000	3.549277e-001
1.507727851717993e-002	-3.622595e+000	4.666995e-001
1.509680976717993e-002	-4.437499e+000	5.714517e-001
1.511634101717993e-002	-5.185658e+000	6.676086e-001
1.513587226717993e-002	-5.855821e+000	7.537242e-001
1.515540351717993e-002	-6.437907e+000	8.285030e-001
1.517493476717993e-002	-6.923161e+000	8.908204e-001
1.519446601717993e-002	-7.304284e+000	9.397390e-001
1.521399726717993e-002	-7.575545e+000	9.745230e-001
1.523352851717993e-002	-7.736773e+000	9.946494e-001
1.525045090717319e-002	-7.784606e+000	9.999960e-001
1.526573422012672e-002	-7.744257e+000	9.951172e-001
1.528526547012672e-002	-7.586596e+000	9.755515e-001
1.530479672012672e-002	-7.321193e+000	9.413127e-001
1.532432797012672e-002	-6.945671e+000	8.929155e-001
1.534385922012672e-002	-6.465680e+000	8.310882e-001
1.536339047012672e-002	-5.888438e+000	7.567604e-001
1.538292172012672e-002	-5.222630e+000	6.710503e-001
1.540245297012672e-002	-4.478267e+000	5.752470e-001
1.542198422012672e-002	-3.666547e+000	4.707914e-001
1.544151547012672e-002	-2.799679e+000	3.592547e-001
1.546104672012672e-002	-1.890702e+000	2.423144e-001
1.548057797012672e-002	-9.532862e-001	1.217296e-001
1.550010922012672e-002	-1.532695e-003	-6.862502e-004
1.551964047012672e-002	9.502437e-001	-1.230917e-001
1.553917172012672e-002	1.887727e+000	-2.436458e-001
1.555870297012672e-002	2.796817e+000	-3.605352e-001
1.557823422012672e-002	3.663841e+000	-4.720019e-001
1.559776547012672e-002	4.475757e+000	-5.763691e-001
1.561729672012672e-002	5.220353e+000	-6.720673e-001
1.563682797012672e-002	5.886430e+000	-7.576569e-001
1.565635922012672e-002	6.463970e+000	-8.318506e-001
1.567589047012672e-002	6.944286e+000	-8.935326e-001
1.569542172012672e-002	7.320154e+000	-9.417750e-001
1.571495297012672e-002	7.585920e+000	-9.758523e-001
1.573448422012672e-002	7.740599e+000	-9.952518e-001
1.575200694675672e-002	7.782063e+000	-9.999205e-001
1.576826791517520e-002	7.729699e+000	-9.934199e-001
1.578779916517520e-002	7.558540e+000	-9.719294e-001
1.580733041517520e-002	7.278590e+000	-9.358202e-001
1.582686166517520e-002	6.889163e+000	-8.856353e-001
1.584639291517520e-002	6.396116e+000	-8.221297e-001
1.586592416517520e-002	5.806866e+000	-7.462584e-001
1.588545541517520e-002	5.130274e+000	-6.591628e-001
1.590498666517520e-002	4.376518e+000	-5.621527e-001
1.592451791517520e-002	3.556936e+000	-4.566873e-001
1.594404916517520e-002	2.683854e+000	-3.443529e-001
1.596358041517520e-002	1.770404e+000	-2.268392e-001
1.598311166517520e-002	8.303261e-001	-1.059135e-001
1.600264291517520e-002	-1.222406e-001	1.660516e-002
1.602217416517520e-002	-1.072968e+000	1.388741e-001
1.604170541517520e-002	-2.007558e+000	2.590542e-001
1.606123666517520e-002	-2.911951e+000	3.753379e-001
1.608076791517520e-002	-3.772546e+000	4.859762e-001
1.610029916517520e-002	-4.576398e+000	5.893049e-001
1.611983041517519e-002	-5.311417e+000	6.837700e-001
1.613936166517519e-002	-5.966547e+000	7.679505e-001
1.615889291517519e-002	-6.531936e+000	8.405803e-001
1.617842416517519e-002	-6.999078e+000	9.005670e-001
1.619795541517519e-002	-7.360948e+000	9.470084e-001
1.621748666517519e-002	-7.612102e+000	9.792058e-001
1.623701791517519e-002	-7.748764e+000	9.966751e-001
1.625654916517519e-002	-7.769502e+000	9.991535e-001
1.627566296580911e-002	-7.676044e+000	9.870281e-001
1.629519421580911e-002	-7.465727e+000	9.599525e-001
1.631472546580911e-002	-7.143740e+000	9.184383e-001
1.633425671580911e-002	-6.714304e+000	8.631099e-001
1.635378796580911e-002	-6.183878e+000	7.947996e-001
1.637331921580911e-002	-5.560441e+000	7.145348e-001
1.639285046580911e-002	-4.853370e+000	6.235226e-001
1.641238171580911e-002	-4.073299e+000	5.231321e-001
1.643191296580911e-002	-3.231963e+000	4.148732e-001
1.645144421580911e-002	-2.342015e+000	3.003742e-001
1.647097546580911e-002	-1.416840e+000	1.813574e-001
1.649050671580911e-002	-4.703555e-001	5.961270e-002
1.651003796580911e-002	4.832036e-001	-6.302860e-002
1.652956921580910e-002	1.429495e+000	-1.847219e-001
1.654910046580910e-002	2.354285e+000	-3.036368e-001
1.656863171580910e-002	3.243664e+000	-4.179847e-001
1.658816296580910e-002	4.084255e+000	-5.260457e-001
1.660769421580910e-002	4.863415e+000	-6.261945e-001
1.662722546580910e-002	5.569425e+000	-7.169248e-001
1.664675671580910e-002	6.191666e+000	-7.968718e-001
1.666628796580910e-002	6.720778e+000	-8.648332e-001
1.668581921580910e-002	7.148805e+000	-9.197867e-001
1.670535046580910e-002	7.469306e+000	-9.609057e-001
1.672488171580910e-002	7.677464e+000	-9.875718e-001
1.674441296580910e-002	7.771678e+000	-9.993839e-001
1.676292268197227e-002	7.751651e+000	-9.967055e-001
1.678245393197227e-002	7.615479e+000	-9.792815e-001
1.680198518197227e-002	7.366295e+000	-9.471282e-001
1.682151643197227e-002	7.006315e+000	-9.007292e-001
1.684104768197227e-002	6.540953e+000	-8.407824e-001
1.686057893197227e-002	5.977209e+000	-7.681895e-001
1.688011018197227e-002	5.323562e+000	-6.840423e-001
1.689964143197227e-002	4.589843e+000	-5.896064e-001
1.691917268197227e-002	3.787089e+000	-4.863023e-001
1.693870393197227e-002	2.927374e+000	-3.756838e-001
1.695823518197227e-002	2.023628e+000	-2.594147e-001
1.697776643197227e-002	1.089446e+000	-1.392437e-001
1.699729768197227e-002	1.388771e-001	-1.697835e-002
1.701682893197227e-002	-8.137803e-001	1.055424e-001
1.703636018197227e-002	-1.754198e+000	2.264756e-001
1.705589143197227e-002	-2.668230e+000	3.440025e-001
1.707542268197227e-002	-3.542129e+000	4.563552e-001
1.709495393197227e-002	-4.362752e+000	5.618439e-001
1.711448518197227e-002	-5.117754e+000	6.588820e-001
1.713401643197227e-002	-5.795781e+000	7.460099e-001
1.715354768197227e-002	-6.386634e+000	8.219171e-001
1.717307893197227e-002	-6.881427e+000	8.854619e-001
1.719261018197226e-002	-7.272717e+000	9.356885e-001
1.721214143197226e-002	-7.554618e+000	9.718415e-001
1.723167268197226e-002	-7.728542e+000	9.933771e-001
1.724742912752588e-002	-7.783247e+000	9.998695e-001
1.726404438409505e-002	-7.749904e+000	9.961091e-001
1.728357563409505e-002	-7.604240e+000	9.778299e-001
1.730310688409505e-002	-7.348576e+000	9.448434e-001
1.732263813409505e-002	-6.982381e+000	8.976454e-001
1.734216938409505e-002	-6.511166e+000	8.369461e-001
1.736170063409505e-002	-5.942015e+000	7.636582e-001
1.738123188409504e-002	-5.283491e+000	6.788843e-001
1.740076313409504e-002	-4.545498e+000	5.838993e-001
1.742029438409504e-002	-3.739137e+000	4.801320e-001
1.743982563409504e-002	-2.876536e+000	3.691430e-001
1.745935688409504e-002	-1.970669e+000	2.526017e-001
1.747888813409504e-002	-1.035161e+000	1.322611e-001
1.749841938409504e-002	-8.408444e-002	9.931140e-003
1.751795063409504e-002	8.682570e-001	-1.125482e-001
1.753748188409504e-002	1.807539e+000	-2.333347e-001
1.755701313409504e-002	2.719634e+000	-3.506116e-001
1.757654438409504e-002	3.590822e+000	-4.626150e-001
1.759607563409504e-002	4.408002e+000	-5.676603e-001
1.761560688409504e-002	5.158881e+000	-6.641673e-001
1.763513813409504e-002	5.832165e+000	-7.506847e-001
1.765466938409504e-002	6.417729e+000	-8.259112e-001
1.767420063409504e-002	6.906764e+000	-8.887151e-001
1.769373188409504e-002	7.291915e+000	-9.381520e-001
1.771326313409504e-002	7.567389e+000	-9.734781e-001
1.773279438409504e-002	7.733643e+000	-9.941622e-001
1.774925557109208e-002	7.784810e+000	-9.999890e-001
1.776472330786420e-002	7.748659e+000	-9.957241e-001
1.778425455786420e-002	7.597255e+000	-9.769278e-001
1.780378580786420e-002	7.337674e+000	-9.434376e-001
1.782331705786420e-002	6.967727e+000	-8.957572e-001
1.784284830786420e-002	6.492979e+000	-8.346038e-001
1.786237955786420e-002	5.920570e+000	-7.608972e-001
1.788191080786420e-002	5.259110e+000	-6.757460e-001
1.790144205786420e-002	4.518548e+000	-5.804309e-001
1.792097330786420e-002	3.710023e+000	-4.763857e-001
1.794050455786420e-002	2.845695e+000	-3.651751e-001
1.796003580786420e-002	1.938567e+000	-2.484720e-001
1.797956705786420e-002	1.002280e+000	-1.280316e-001
1.799909830786420e-002	5.091833e-002	-5.665469e-003
1.801862955786420e-002	-9.012091e-001	1.167858e-001
1.803816080786420e-002	-1.839781e+000	2.374806e-001
1.805769205786420e-002	-2.750681e+000	3.546034e-001
1.807722330786420e-002	-3.620208e+000	4.663927e-001
1.809675455786420e-002	-4.435284e+000	5.711669e-001
1.811628580786420e-002	-5.183649e+000	6.673504e-001
1.813581705786420e-002	-5.854047e+000	7.534962e-001
1.815534830786419e-002	-6.436394e+000	8.283087e-001
1.817487955786419e-002	-6.921933e+000	8.906627e-001
1.819441080786419e-002	-7.303360e+000	9.396203e-001
1.821394205786419e-002	-7.574937e+000	9.744452e-001
1.823347330786419e-002	-7.736543e+000	9.946135e-001
1.825036101511675e-002	-7.784728e+000	9.999974e-001
1.826558784740995e-002	-7.745039e+000	9.952076e-001
1.828511909740995e-002	-7.588159e+000	9.757532e-001
1.830465034740995e-002	-7.323597e+000	9.416227e-001
1.832418159740995e-002	-6.948882e+000	8.933292e-001
1.834371284740995e-002	-6.469649e+000	8.315993e-001
1.836324409740995e-002	-5.893106e+000	7.573613e-001
1.838277534740995e-002	-5.227924e+000	6.717319e-001
1.840230659740995e-002	-4.484110e+000	5.759990e-001
1.842183784740995e-002	-3.672851e+000	4.716026e-001
1.844136909740995e-002	-2.806349e+000	3.601128e-001
1.846090034740995e-002	-1.897637e+000	2.432066e-001
1.848043159740995e-002	-9.603825e-001	1.226424e-001
1.849996284740995e-002	-8.683421e-003	2.334366e-004
1.851949409740995e-002	9.431461e-001	-1.221790e-001
1.853902534740995e-002	1.880790e+000	-2.427537e-001
1.855855659740995e-002	2.790144e+000	-3.596772e-001
1.857808784740994e-002	3.657532e+000	-4.711908e-001
1.859761909740994e-002	4.469908e+000	-5.756173e-001
1.861715034740994e-002	5.215051e+000	-6.713859e-001
1.863668159740994e-002	5.881755e+000	-7.570564e-001
1.865621284740994e-002	6.459993e+000	-8.313399e-001
1.867574409740994e-002	6.941067e+000	-8.931193e-001
1.869527534740994e-002	7.317740e+000	-9.414654e-001
1.871480659740994e-002	7.584349e+000	-9.756510e-001
1.873433784740994e-002	7.740031e+000	-9.951618e-001
1.875176863356545e-002	7.782506e+000	-9.999382e-001
1.876787987593693e-002	7.732056e+000	-9.936962e-001
1.878741112593693e-002	7.562962e+000	-9.725001e-001
1.880694237593693e-002	7.285235e+000	-9.366767e-001
1.882647362593693e-002	6.897931e+000	-8.867649e-001
1.884600487593693e-002	6.406876e+000	-8.235152e-001
1.886553612593693e-002	5.819454e+000	-7.478791e-001
1.888506737593693e-002	5.144503e+000	-6.609942e-001
1.890459862593693e-002	4.392174e+000	-5.641674e-001
1.892412987593693e-002	3.573782e+000	-4.588549e-001
