freq,v
0.020855591168090992, 0.24993554042904265
0.025733395655270552, 0.3009158415841582
0.031153178418803273, 0.36319719471947165
0.036572961182335995, 0.419953589108911
0.04199274394586894, 0.4822349422442245
0.046870548433048276, 0.5349731848184818
0.05229033119658122, 0.6061279565456545
0.0582520922364671, 0.6705858085808578
0.06367187499999982, 0.7243285891089108
0.06854967948717938, 0.7722952764026401
0.0739694622507121, 0.827544863861386
0.08047320156695137, 0.8940955033003299
0.08697694088319086, 0.9593904702970297
0.09348068019943012, 1.0200813050055002
0.10052639779202277, 1.0903391678453558
0.10811409366096858, 1.1527640264026402
0.11515981125356123, 1.2201517808030804
0.1216635505698005, 1.279168385588559
0.1297932247150997, 1.3489279657132378
0.13900685541310542, 1.4142578124999998
0.14767850783475778, 1.476099680280528
